sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1731636618,489125244,1_1731636618-489125244.png,0,0,0.0,0.0,71.83000183105469,88.81999969482422,-136.27542324009238,207.53792555650776,4.299768459699293,-40.64510084049211,25.70175880590646,-39.07949967096135,0.0,0.5,0.000281058941295341,0.002782397318677049,0.30328763505262,0.9999999999999999,0.39663704659278454,0.3367080354166135,0.5170398429351264,0.16881759645689373
1731636618,522467041,2_1731636618-522467041.png,0,0,0.0,0.0,71.83000183105469,88.63999938964844,-127.77418074236407,201.02439957563072,4.027512362957473,-38.27136226125333,23.222034461499177,-37.41137532368093,0.0,0.5,0.000281058941295341,0.002700828521239297,0.3106800227276857,0.9949376609286155,0.3962438731176655,0.34444624345444286,0.5097212740227963,0.17510240968228596
1731636618,555810059,3_1731636618-555810059.png,0,0,0.0,0.0,71.83000183105469,88.63999938964844,-119.55743550350506,194.5575062047743,3.627975740628979,-35.9076014774645,20.815072717910603,-35.73586499400218,0.0,0.5,0.000281058941295341,0.002700828521239297,0.31782502138513213,0.9899115649127437,0.39566688988710386,0.3521519246345862,0.5026174540238013,0.1814150502815399
1731636618,589152832,4_1731636618-589152832.png,0,0,0.0,0.0,71.83000183105469,88.62000274658203,-111.65319216815215,188.14410024834382,3.1049184153385228,-33.5609938799052,18.487615124330993,-34.05776920297865,0.0,0.5,0.000281058941295341,0.002691766858115306,0.3246982791505231,0.9849270395344453,0.39491152657758755,0.35980168772639554,0.49574827970305246,0.18773743184625594
1731636618,622496826,5_1731636618-622496826.png,0,0,0.0,0.0,71.88999938964844,88.58000183105469,-104.08785151466664,181.79000721065313,2.4626512545954924,-31.238580332405352,16.24621988696536,-32.38179737881507,0.0,0.5,0.00029775479736709326,0.0026736400745368677,0.33127683881629477,0.9799886123995339,0.3939840086466168,0.3673725800468929,0.4891331067135928,0.19405181116879294
1731636618,655839600,6_1731636618-655839600.png,0,0,0.0,0.0,71.72000122070312,88.55000305175781,-96.88602101191601,175.49995141258256,1.7060033628387414,-28.947217045066715,14.097253967427921,-30.712527249132176,0.0,0.5,0.0002504484564476196,0.0026600458511856495,0.33753930257505377,0.9750999552695484,0.3928913099537182,0.3748422508702727,0.48279072627608377,0.20034094123567736
1731636618,689183594,7_1731636618-689183594.png,0,0,0.0,0.0,71.62000274658203,88.54000091552734,-90.07034025206615,169.27748704341934,0.8402926934503123,-26.693529001469326,12.04688576269307,-29.054366004322418,0.0,0.5,0.000222621321969943,0.002655513290958429,0.3434659838172086,0.9702638304749605,0.39164111032034205,0.38218910325168265,0.4767393435746774,0.20658821754826354
1731636618,722526367,8_1731636618-722526367.png,0,0,0.0,0.0,71.62000274658203,88.44999694824219,-83.66132320339695,163.1249324186578,-0.12869960596655902,-24.483867698941484,10.101077955960877,-27.411513736316483,0.0,0.5,0.000222621321969943,0.002614727163574325,0.34903904430248806,0.9654820398200679,0.3902417584810825,0.3893924317907439,0.4709965566573182,0.21277781587057232
1731636618,755870361,9_1731636618-755870361.png,0,0,0.0,0.0,71.5,88.44999694824219,-77.67721885344805,157.04330788233287,-1.1947514385839604,-22.324273810880936,8.265580277812575,-25.787929609578946,0.0,0.5,0.00018922748675216997,0.002614727163574325,0.3542426153398617,0.9607553763204342,0.3887022399589881,0.39643254434955666,0.4655793350712789,0.21889481968320335
1731636618,789213135,10_1731636618-789213135.png,0,0,0.0,0.0,71.41999816894531,88.48999786376953,-72.13389148522953,151.0322779019749,-2.3512192134441094,-20.220445206475116,6.545922110866092,-24.1873011663295,0.0,0.5,0.00016696492994032128,0.0026328539471527634,0.35906290189522383,0.9560835791988493,0.3870321489698556,0.4032908663059909,0.4605039980368082,0.22492533582876145
1731636618,822557129,11_1731636618-822557129.png,0,0,0.0,0.0,71.38999938964844,88.41000366210938,-67.04472157306485,145.0900979632668,-3.5910549709750432,-18.177710569210515,4.947405064504037,-22.613017107054702,0.0,0.5,0.00015861700190444514,0.002596603837326336,0.3634882687689548,0.9514652926116408,0.3852416636907417,0.40995002655534846,0.45578619253245023,0.23085659706380363
1731636618,855899902,12_1731636618-855899902.png,0,0,0.0,0.0,71.29000091552734,88.33999633789062,-62.42052807879161,139.21356699807316,-4.906821170393252,-16.201008648502192,3.4750957929650714,-21.068143823687695,0.0,0.5,0.00013078986742677198,0.0025648793730662298,0.3675093081644689,0.9468980286755423,0.38334152490501616,0.4163939251484796,0.45144087209861955,0.23667705047226165
1731636618,889243896,13_1731636618-889243896.png,0,0,0.0,0.0,71.51000213623047,88.43000030517578,-58.26951272056403,133.39798636323746,-6.290702693510005,-14.294872985431429,2.133819385179745,-19.555405895057806,0.0,0.5,0.00019201083712221817,0.002605665500450334,0.3711188881501439,0.9423781355858473,0.38134301866729264,0.42260778308472186,0.4474822773286006,0.24237643095064476
1731636618,922586670,14_1731636618-922586670.png,0,0,0.0,0.0,71.66999816894531,88.30999755859375,-54.59722651197109,127.63712678087363,-7.734515519310051,-12.463421814886761,0.928153593991523,-18.077170678389095,0.0,0.5,0.0002365338276716436,0.0025512851497150116,0.3743121817557516,0.9379007719222677,0.3792579637762005,0.4285781752301558,0.44392391883687915,0.2479458192609985
1731636618,955930664,15_1731636618-955930664.png,0,0,0.0,0.0,71.68000030517578,88.18000030517578,-51.40655849785026,121.92320499633108,-9.229711847146552,-10.710352789342672,-0.13757597876098407,-16.635437047912184,0.0,0.5,0.00023931717804169528,0.0024923756960829255,0.37708667676740615,0.9334598885074097,0.37709870437582016,0.4342930475176868,0.4407785630485681,0.25337768445922937
1731636618,989273682,16_1731636618-989273682.png,0,0,0.0,0.0,71.70999908447266,88.12000274658203,-48.69774619911365,116.24687206437703,-10.767382052447033,-9.038942179142179,-1.0592997974271716,-15.231828248460832,0.0,0.5,0.00024766510607756795,0.002465187249380496,0.37944216664510316,0.9290482193027452,0.37487810713138725,0.43974171955406344,0.43805822064427685,0.2586659108198424
1731636619,22617432,17_1731636619-22617432.png,0,0,0.0,0.0,71.83000183105469,88.04000091552734,-46.468406932403255,110.59721512927271,-12.33825449762152,-7.452048226616756,-1.8332075985834144,-13.867588754670518,0.0,0.5,0.000281058941295341,0.002428933682223612,0.38138072328822603,0.9246572827920958,0.3726095615023664,0.4449148736857003,0.4357741370979238,0.26380580966920225
1731636619,55960449,18_1731636619-55960449.png,0,0,0.0,0.0,71.79000091552734,88.05999755859375,-44.713588937848705,104.96177443247055,-13.932694679656334,-5.95211831793481,-2.4557511682412643,-12.543584960453718,0.0,0.5,0.00026992766288941664,0.002437995345347603,0.3829066525766089,0.9202773952000838,0.37030698097343717,0.4498045316189953,0.43393678448018436,0.2687941167878708
1731636619,89304199,19_1731636619-89304199.png,0,0,0.0,0.0,71.86000061035156,87.94000244140625,-43.425841062314184,99.32657714841557,-15.540705383717308,-4.541199585171244,-2.923647042285174,-11.260309473764092,0.0,0.5,0.0002894068693312171,0.002383618451942744,0.3840264337763849,0.9158976967894558,0.3679848028326709,0.4544040198583853,0.4325558534885165,0.27362897622968485
1731636619,122647217,20_1731636619-122647217.png,0,0,0.0,0.0,71.83999633789062,87.9800033569336,-42.59529954007666,93.67618949455007,-17.151929452010737,-3.2209524920851322,-3.233879543015497,-10.01788876104386,0.0,0.5,0.0002838401685911207,0.0024017452355211827,0.3847486440784978,0.9115061923611922,0.3656579841729329,0.45870792541773964,0.4316402444852174,0.27830991152059137
1731636619,155991211,21_1731636619-155991211.png,0,0,0.0,0.0,71.73999786376953,88.0199966430664,-42.2097902408463,87.99378832980639,-18.755656543220038,-1.9926669058915938,-3.3837045875681246,-8.816093874889681,0.0,0.5,0.0002560130341134441,0.0024198685617691645,0.38508386968734437,0.9070898069011485,0.36334199213037016,0.462712043427601,0.431198056257391,0.2828377852411713
1731636619,189333984,22_1731636619-189333984.png,0,0,0.0,0.0,71.56999969482422,87.94999694824219,-42.25494473082457,82.26125312554288,-20.340834921097073,-0.8572801044795918,-3.370654664949211,-7.654354006151732,0.0,0.5,0.00020870669319397045,0.002388147554839515,0.3850446048980764,0.9026344570602437,0.3610527868601409,0.46641331843301853,0.4312365713279078,0.28721474796784885
