fx,fy,pred_fx,pred_fy
-595,-385,5.729771,-83.25353
-35,-571,10.97537,-87.788216
-60,-427,3.7458117,-96.81102
-60,-427,2.9153035,-95.59334
-415,-264,10.816204,-99.90464
-273,-460,1.8869255,-107.20008
-103,-644,9.3662405,-101.0329
-60,-770,0.8309482,-112.25792
-60,-770,0.37819165,-117.33782
-135,-914,-0.09703386,-120.75757
-374,-977,-1.5020597,-125.20614
-312,-1013,-1.5031637,-126.066734
-467,-694,4.6715207,-121.24103
-686,-241,-2.431146,-134.56639
-921,-297,-2.3071768,-132.25885
-620,-581,2.9747229,-126.12391
-620,-581,1.7767885,-134.22794
-406,-425,-5.0565753,-145.45897
-406,-425,-4.892149,-144.07278
-241,-441,-6.462705,-150.76813
-161,-975,-0.950076,-149.08821
12,-599,-9.336007,-166.27579
12,-599,-6.2343135,-151.103
-25,-632,-1.1583362,-146.29335
-84,-583,-1.5331656,-146.606
-6,-612,-8.4253,-166.84637
133,-547,-8.071835,-164.01297
-56,-590,-8.588556,-167.37181
-56,-590,-2.56557,-152.46326
2,-630,-4.050731,-163.4004
2,-630,-10.284185,-177.23558
-269,-503,-3.5339444,-160.04141
-282,-476,-10.385685,-181.20326
-37,-572,-3.4687452,-166.7432
-10,-797,-9.393673,-174.42453
-172,-1058,-5.660965,-177.50583
-331,-854,-12.323603,-197.22032
-240,-903,-6.2994475,-181.45102
-263,-647,-11.68395,-192.41438
-298,-581,-13.356007,-203.07756
-453,-738,-12.531797,-194.42546
-320,-1040,-11.827012,-196.32146
-334,-489,-7.497382,-189.55519
-269,-259,-6.9592304,-188.71695
-365,-680,-15.072936,-210.42044
-238,-909,-9.128981,-201.13972
-237,-832,-8.65486,-198.5807
-2,-693,-10.285354,-209.30464
-2,-693,-16.063845,-216.33844
-418,-873,-9.128981,-201.13972
-497,-927,-10.098459,-209.57861
-100,-587,-12.727265,-217.2115
-100,-587,-11.712849,-212.09306
-336,-567,-21.652452,-236.09807
-410,-683,-14.110926,-224.18097
0,-490,-12.625765,-213.24382
89,-512,-22.008904,-226.47977
115,-676,-21.492182,-223.12091
-22,-836,-13.536538,-212.67323
-183,-697,-23.811228,-229.58084
-251,-796,-24.34938,-230.41908
-70,-1027,-17.55011,-228.13634
86,-1076,-18.275091,-228.70047
86,-980,-18.440556,-230.94725
-321,-499,-18.814281,-230.39915
-321,-499,-19.82766,-234.65715
-345,-616,-19.352434,-231.23741
96,-880,-19.352434,-231.23741
-344,-767,-20.03475,-231.00156
-344,-767,-19.726158,-230.68933
-2,-548,-20.717003,-236.60733
-57,-463,-20.451141,-231.25345
-57,-463,-20.945393,-236.2726
-200,-597,-20.077415,-231.80154
-24,-661,-20.264246,-231.52742
-87,-354,-21.629984,-237.75822
106,-383,-20.077415,-231.80154
-240,-801,-19.272299,-224.74883
-193,-1147,-20.264246,-231.52742
-218,-1458,-19.912989,-230.41536
-299,-1360,-20.947731,-232.15245
-299,-1360,-20.264246,-231.52742
-372,-953,-21.670376,-236.83673
-212,-1010,-23.200474,-244.45343
-154,-797,-23.716156,-246.95183
-146,-535,-20.241777,-233.18758
-206,-490,-20.531275,-237.74203
-274,-475,-20.178915,-235.76923
-188,-843,-19.719795,-240.55896
-32,-865,-19.080208,-235.75317
22,-644,-15.188269,-226.71791
-419,-171,-15.187164,-225.85716
-440,-604,-15.992281,-232.90988
-440,-604,-15.520497,-226.23073
-561,-603,-14.21879,-218.279
-234,-900,-14.8583765,-223.08495
116,-557,-4.66142,-80.26938
132,-767,5.8439994,-67.816795
217,-802,12.651907,-79.52385
136,-679,6.398256,-58.769066
342,-718,7.056935,-52.363876
133,-514,5.808867,-46.417217
-268,-509,-16.262234,-195.46445
-268,-509,-16.658428,-193.25621
-46,-774,-2.6083002,-147.4216
-46,-774,-1.804287,-141.22963
-121,-721,-1.4754995,-138.45728
7,-288,4.211231,-111.4704
70,-104,9.116484,-98.177284
-161,-150,9.793606,-87.682755
-73,-24,11.420594,-67.85778
-102,-17,9.8097105,-42.42331
-66,-103,1.0073881,-22.812841
-74,-78,-11.212751,27.37132
55,-150,-40.738297,71.15159
55,-150,-7.6432357,54.972904
35,-100,-4.412313,61.723133
-96,-103,-10.313602,84.450714
-80,-174,-18.549006,93.36935
31,-339,-17.713886,83.91137
-191,-412,-16.197618,79.19858
-216,-232,-22.729275,80.64036
-216,-232,-34.246384,99.34953
30,-357,-29.821032,86.254875
439,152,-30.937597,79.65854
439,152,-32.08014,83.823395
295,147,-30.085724,75.92011
-17,-59,-35.39873,85.43526
120,-139,-32.326973,80.06892
-4,-214,-27.036436,72.213936
-4,-214,-31.580626,78.11216
-200,-206,-26.288986,71.11791
-581,64,-31.930779,77.86069
-380,305,-30.41451,73.147896
-24,121,-26.222683,65.276855
31,112,-30.788237,73.69583
31,112,-31.2069,77.56422
31,112,-32.037407,78.78175
-118,-179,-27.119493,72.33559
-118,-179,-32.65576,77.296555
-282,-309,-31.992472,75.46144
-81,109,-32.037407,78.78175
-81,109,-25.476336,63.320095
-73,178,-31.580626,78.11216
131,219,-25.125078,64.432304
45,182,-33.158585,80.42586
-166,32,-26.723299,70.12735
-46,-128,-34.25619,81.2704
-46,-128,-28.987017,75.9363
243,-295,-37.26736,88.17524
298,-241,-25.976952,68.17073
182,-83,-77.79673,126.07476
132,-163,-97.99908,142.01257
132,-163,-134.60593,169.94673
-79,-217,-164.49364,193.67491
-79,-217,-177.602,205.71954
93,-362,-191.8091,217.74812
-58,-574,-179.3605,198.43756
-180,-96,-165.72903,179.88214
-180,-96,-152.64313,169.49765
-60,-110,-150.46707,172.0508
-72,-14,-140.2811,159.40979
8,-60,-109.62346,132.9253
14,-91,-76.29027,103.28269
14,-91,-58.720757,85.46148
188,-232,-33.475815,57.053467
188,-232,-30.882204,54.877617
-219,-657,-11.565112,25.39851
-232,-515,-0.10859305,5.1506906
-232,-515,2.8149073,6.6078024
-232,-515,8.001021,1.3952146
-175,-424,14.86731,-10.494667
-236,-576,18.99855,-19.904205
-350,-653,19.9403,-30.283243
-350,-653,21.89088,-34.00562
-85,-735,20.919065,-38.324223
-209,-723,19.183043,-47.266495
-107,-415,20.280647,-48.111042
211,-219,19.555664,-48.675175
26,153,18.770094,-50.777805
-210,-413,17.819643,-57.617302
-409,-414,17.221554,-62.48399
-168,-616,16.56177,-69.749916
235,-380,15.485532,-71.42626
7,-346,13.085117,-79.39403
7,-346,11.985306,-80.27081
-190,-326,12.777695,-84.68714
-47,-790,8.82179,-92.00136
-325,-825,8.0177765,-98.193474
-302,-484,6.634115,-105.16279
-251,-404,6.611646,-103.50264
-143,-481,6.6554804,-107.683685
-143,-481,7.916276,-102.16116
81,-271,7.0067368,-106.57147
55,-165,6.15889,-108.58254
157,-614,4.627687,-117.06013
80,-735,3.098692,-123.81623
80,-735,3.2215571,-122.36929
-65,-924,1.6925623,-129.12553
-65,-924,1.6925623,-129.12553
-91,-550,-0.0030667484,-138.98917
-91,-550,-0.16742802,-140.37534
-381,-624,-0.68311065,-142.8736
-206,-612,0.659054,-135.84338
-136,-686,-6.442444,-154.14963
-236,-435,-1.016379,-143.24701
-236,-435,-0.33185422,-141.76152
-112,-955,-23.759926,-174.51251
-112,-955,-22.848114,-174.22249
-1,-820,-24.98033,-180.95653
-76,-655,-24.606604,-181.50447
-76,-655,-24.068453,-180.66637
-312,-583,-23.528158,-178.10692
-104,-429,-23.155537,-179.51561
-58,-352,-1.9824803,-154.94545
-792,-518,-2.2708757,-158.63918
-513,-887,-3.6579134,-162.34909
-513,-887,-3.4486141,-164.2832
-18,-787,-2.9104624,-163.4451
-18,-787,-4.5045915,-169.34105
120,-763,-3.8009746,-166.25601
-104,-621,-3.943971,-170.16295
95,-578,-4.316592,-168.75427
132,-718,-4.317696,-169.615
132,-718,-4.646484,-172.38724
240,-881,-4.770453,-174.69492
75,-748,-10.735838,-181.45474
-36,-656,-5.4954348,-175.25905
-36,-656,-10.736941,-182.31548
-431,-604,-5.1217093,-175.80698
-785,-487,-4.316592,-168.75427
-785,-487,-3.2403538,-167.07806
-391,-421,-4.833379,-172.11327
-269,-564,-3.6140795,-166.52998
-131,-676,-10.672912,-184.03639
48,-840,-4.316592,-168.75427
-18,-807,-4.3390613,-167.09412
-18,-807,-4.3390613,-167.09412
-445,-645,-5.3524384,-171.35211
-74,-827,-6.594142,-175.27509
-74,-827,-5.9331903,-172.99005
156,-742,-6.2653546,-172.50287
163,-1045,-11.194893,-176.66501
163,-1045,-6.635703,-175.21434
163,-1050,-11.505757,-178.69856
202,-931,-5.97592,-167.94841
217,-588,-5.2723036,-164.86353
68,-1062,-4.986116,-162.891
-201,-1154,-5.667264,-167.63618
31,-1067,-6.555568,-168.72575
-68,-979,-5.97592,-167.94841
-221,-766,-5.2723036,-164.86353
-221,-766,-3.8286388,-153.86548
-894,-775,-4.173596,-164.84734
-393,-138,-3.392052,-156.99521
394,-173,-1.3024364,-151.06102
628,-329,-0.6426535,-143.79509
173,-320,-6.013325,-142.42868
-116,-299,3.867508,-127.43314
-344,-549,5.2268815,-111.332695
-344,-549,-4.051835,-127.21119
-133,-521,-1.761557,-109.22133
-321,-272,9.46774,-97.06521
-321,-272,8.720289,-95.96919
-85,97,10.079663,-79.868744
-85,97,9.991995,-71.50679
190,-43,11.271234,-61.89507
-55,-17,4.953487,-33.577755
-194,-206,-3.2634075,10.638681
-194,-206,-20.257298,34.986732
-108,-232,-40.738297,71.15159
119,3,-13.478223,71.859436
32,-12,-36.882725,106.56717
32,-12,-26.389317,99.219284
-59,-195,-17.929548,95.71528
-59,-195,-19.422243,99.62866
-62,-107,-28.01111,105.71388
287,-710,-34.86584,97.00374
419,-817,-38.535686,97.50339
6,-90,-38.865578,93.87043
6,-90,-33.223785,87.12765
-87,38,-38.888046,95.53058
-74,-185,-35.174366,90.849884
-46,-221,-34.32139,87.9722
29,-45,-37.04189,94.45061
29,-45,-51.952595,103.394165
