sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767329646,227543701,1_1767329646-227543701.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.34,580.16,39,-110,-186,27,13,7,28.1786551135301,5.2050729662801,-70.3895981399356,4.62204901721219,1.41851060734987,5.88863947048294,-160.171531677246,-59.7806894779207,1.0471975511966,-1.07703764243375,,,,,,,,,,0.5,0.4999999997380655,0.28685800907521175,0.6604887459807074,0.16286779941980936,0.7224080267558528,0.2560882800608828,0.19615574174470182,0.15918135304150086,0.32323232323232326
1767329646,260891357,2_1767329646-260891357.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.34,580.16,39,-110,-186,27,13,7,28.5154881854098,1.61911585739237,-73.9881718115378,5.31860143754317,1.77900449142768,5.92323248873072,-160.180688112974,-59.7836985588075,1.0471975511966,-1.07120356181373,,,,,,,,,,0.5,0.4999999997380655,0.28685800907521175,0.6604887459807074,0.16286779941980936,0.7224080267558528,0.2560882800608828,0.19615574174470182,0.15918135304150086,0.32323232323232326
1767329646,294239746,3_1767329646-294239746.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.34,580.16,39,-110,-186,27,13,7,28.841836745475,-1.85522213563798,-77.4747336549515,5.99347245931169,2.12827737999691,5.95674873946723,-159.772739678621,-59.6527318954469,1.0471975511966,-1.07286902598315,,,,,,,,,,0.5,0.4999999997380655,0.28685800907521175,0.6604887459807074,0.16286779941980936,0.7224080267558528,0.2560882800608828,0.19615574174470182,0.15918135304150086,0.32323232323232326
1767329646,327587402,4_1767329646-327587402.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.31,580.2,37,-173,-178,47,97,14,30.5663990548011,-32.5421215803224,-97.8540146779932,13.0894500452747,16.5713240869654,7.18759372004123,-160.211729079485,-59.7935855388643,1.0471975511966,-1.07888740397981,,,,,,,,,,0.5,0.4999999997380655,0.28684295064851617,0.660540192926045,0.1620389556568587,0.6872909698996655,0.25710299340436327,0.2010842779694431,0.2069357589539511,0.3585858585858586
1767329646,394283447,5_1767329646-394283447.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.32,580.42,59,9,29,-12,59,-1,30.3257012563913,-23.9899141508848,-75.2591796813165,7.69109748780682,28.7766782341287,5.9857641594413,-160.538633316755,-59.8984735012056,1.0471975511966,-1.07967934408465,,,,,,,,,,0.5,0.4999999997380655,0.28684797012408136,0.6608231511254019,0.1711562370493162,0.7887402452619844,0.2833587011669203,0.1865450961064564,0.18533257532689026,0.2828282828282829
1767329646,427631836,6_1767329646-427631836.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.03,580.56,-28,76,69,27,-46,-5,32.8862911086829,-10.9614288354828,-49.3446719488274,4.42833680925716,25.5586651228072,5.58035560450907,-160.536944895983,-59.8979003429414,1.0471975511966,-1.07690630056864,,,,,,,,,,0.5,0.4999999997380655,0.28670240533269087,0.6610032154340836,0.13510153336096145,0.8260869565217391,0.28843226788432264,0.19615574174470182,0.12563956793632744,0.26262626262626265
1767329646,460979492,7_1767329646-460979492.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.01,580.59,-10,6,-100,55,-44,-13,22.9351036465439,-2.01095184125143,-45.9251349416256,12.2370318644847,11.587314010758,2.5289704611577,-159.949634224176,-59.7094745635988,1.0471975511966,-1.07245094124643,,,,,,,,,,0.5,0.4999999997380655,0.2866923663815605,0.6610418006430868,0.14256112722751763,0.7870680044593088,0.2669964485032978,0.20305569245933958,0.1267765776009096,0.22222222222222224
1767329646,494328125,8_1767329646-494328125.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1323.1,580.48,79,-79,-8,20,56,-9,28.6930038205545,-10.9385520446454,-42.9023119997676,14.3322985278693,15.3394606129396,0.733238921254088,-159.90573528409,-59.6954321861268,1.0471975511966,-1.0773763333241,,,,,,,,,,0.5,0.4999999997380655,0.2867375416616471,0.6609003215434084,0.17944467467882305,0.7396878483835005,0.27866565195332316,0.1944307540660424,0.18362706083001704,0.24242424242424243
1767329646,527675537,9_1767329646-527675537.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1322.9,580.63,-53,-3,116,41,18,3,20.366626052435,-11.8621664643985,-23.065276242456,17.6562343165897,16.7708241442858,1.06473420392047,-160.097371041775,-59.756903409958,1.0471975511966,-1.07827855889281,,,,,,,,,,0.5,0.4999999997380655,0.28663715215034336,0.6610932475884245,0.12474098632407792,0.782051282051282,0.2943937087772704,0.1996057171020207,0.16202387720295622,0.30303030303030304
1767329646,561024170,10_1767329646-561024170.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1322.83,580.7,-94,57,252,34,-51,20,6.77834180814237,-3.680420408805,9.61615616776236,19.5980921941358,8.71874414744896,3.31449694292437,-160.296150118113,-59.8206672668458,1.0471975511966,-1.07222840974709,,,,,,,,,,0.5,0.4999999997380655,0.2866020158213869,0.6611832797427654,0.1077496891835889,0.8154960981047937,0.3116438356164383,0.19788072942336127,0.12279704377487208,0.38888888888888895
1767329646,594371582,11_1767329646-594371582.png,407754,-385880,0,0,3.90389476102941,-3.6944699754902,1322.92,580.56,-58,62,355,26,-65,14,-3.68238575445257,5.78766201482532,57.300589545485,20.7537465520581,-1.67802131126949,5.04173518343981,-159.674811273813,-59.6213514804841,1.0471975511966,-1.07846400771432,,,,,,,,,,0.5,0.4999999997380655,0.28664719110147374,0.6610032154340836,0.1226688769167012,0.8182831661092531,0.32470826991374935,0.19590931493346478,0.11483797612279703,0.3585858585858586
