sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767328418,929350586,1_1767328418-929350586.png,0,0,0,0,0.0,0.0,42.99,116.66,22.0,111.0,59.0,16.0,-23.0,15.0,27.93471021193581,-26.04276428504713,3.3415997176597525,32.63552845208644,-21.7337325654148,-9.010316670638646,132.84597080945963,85.05998611450183,-0.0,-0.0256760753565318,,,,,,,,,,0.5,0.5,0.19627742021904285,0.15908322628625515,0.8548910523875752,0.7366548042704626,0.9116217410517014,0.02345375449215056,0.56640625,0.7638376383763837
1767328418,962711182,2_1767328418-962711182.png,0,0,0,0,0.0,0.0,42.99,116.66,22.0,111.0,59.0,16.0,-23.0,15.0,27.7499820942781,-21.777071272089017,5.074063671050032,32.11771886283056,-21.773147328948117,-8.26295404558373,137.91019409894938,92.45530390739428,-0.0,-0.0364927780412969,,,,,,,,,,0.5,0.5,0.19627742021904285,0.15908322628625515,0.8548910523875752,0.7366548042704626,0.9116217410517014,0.02345375449215056,0.56640625,0.7638376383763837
1767328418,996072754,3_1767328418-996072754.png,0,0,0,0,0.0,0.0,42.99,116.66,22.0,111.0,59.0,16.0,-23.0,15.0,27.397596827109957,-13.63988354404736,8.378892306860804,31.129951149036888,-21.84833448591244,-6.837293557939636,133.60770833492273,80.90659475326525,-0.0,-0.0392936972726932,,,,,,,,,,0.5,0.5,0.19627742021904285,0.15908322628625515,0.8548910523875752,0.7366548042704626,0.9116217410517014,0.02345375449215056,0.56640625,0.7638376383763837
1767328419,29433350,4_1767328419-29433350.png,0,0,0,0,0.0,0.0,42.94,116.74,19.0,119.0,-52.0,47.0,-59.0,-8.0,35.33969809463373,13.109466356528364,1.6064347395830418,31.535583054528217,-18.65480114248554,-5.146252840945484,124.15333127975458,95.67115163803088,-0.0,-0.0309375115280986,,,,,,,,,,0.5,0.5,0.19624552697211894,0.1591323962360403,0.8535002318034306,0.7398181099248715,0.8952717631462661,0.029317193115188198,0.5463169642857143,0.6789667896678966
1767328419,62794922,5_1767328419-62794922.png,0,0,0,0,0.0,0.0,42.88,116.76,27.0,89.0,225.0,43.0,-52.0,-1.0,33.440427465503696,26.756553957739587,10.74276183914668,33.5519893093574,-24.125964658414446,-5.134597944785749,129.73966622352594,99.86996579170214,-0.0,-0.0326520816774777,,,,,,,,,,0.5,0.5,0.19620725507581027,0.15914468872348664,0.857209086694483,0.7279557137208382,0.9360730593607307,0.028560620389634958,0.5502232142857143,0.7047970479704797
1767328419,96155518,6_1767328419-96155518.png,0,0,0,0,0.0,0.0,42.91,116.75,36.0,-23.0,131.0,30.0,-29.0,-9.0,33.230910478916634,25.80876682063741,42.118088500802,33.883450700946184,-26.928038300498333,-5.264122420196844,134.61920225620264,96.75141167640672,-0.0,-0.0251301490163481,,,,,,,,,,0.5,0.5,0.1962263910239646,0.15913854247976347,0.861381548446917,0.6836694345591142,0.9222271321254972,0.026101759031586916,0.5630580357142857,0.6752767527675276
1767328419,162877686,7_1767328419-162877686.png,0,0,0,0,0.0,0.0,43.04,116.83,-13.0,-83.0,147.0,-6.0,-25.0,-17.0,26.543605365137715,8.599295604287832,59.81822099402084,27.947620448186555,-26.701140215353064,-7.079678428632501,134.5963436365127,96.82334303855885,-0.0,-0.0218028238352099,,,,,,,,,,0.5,0.5,0.19630931346596672,0.15918771242954866,0.8386648122392211,0.6599446421510479,0.9245838856974519,0.01929260450160772,0.5652901785714285,0.6457564575645756
1767328419,196239014,8_1767328419-196239014.png,0,0,0,0,0.0,0.0,42.8,116.66,-108.0,166.0,282.0,21.0,-118.0,0.0,7.653012229669638,6.082669213004622,94.32597124955204,22.72424802572169,-30.82730623400817,-9.51773367504794,135.7878491878509,106.64555621147144,-0.0,-0.007154216205974,,,,,,,,,,0.5,0.5,0.19615622588073203,0.15908322628625515,0.794622160407974,0.7584025306445236,0.9444689939608191,0.024399470399092113,0.5133928571428571,0.7084870848708487
1767328419,229599609,9_1767328419-229599609.png,0,0,0,0,0.0,0.0,42.79,116.47,12.0,-61.0,247.0,-46.0,-64.0,-4.0,-1.4732925962992167,13.174681195053072,123.59151469755932,16.36251985186523,-41.00498722972246,-8.234926899569937,151.36158263683313,115.67695426940904,-0.0,-0.032604592581121,,,,,,,,,,0.5,0.5,0.19614984723134726,0.15896644765551532,0.8502549837737597,0.6686437327006722,0.9393135955221683,0.01172687724607528,0.5435267857142857,0.6937269372693726
1767328419,262960938,10_1767328419-262960938.png,0,0,0,0,0.0,0.0,42.82,116.43,-37.0,-40.0,5.0,-12.0,-57.0,-14.0,-5.963830694707598,1.5173349931510574,112.7054802127684,8.951787919266257,-44.54727713957793,-8.856440967995464,151.43197679519648,115.59327316284168,-0.0,-0.0381924597718011,,,,,,,,,,0.5,0.5,0.1961689831795016,0.15894186268062271,0.8275382475660639,0.6769474100434955,0.9036676977463545,0.018157745413277852,0.5474330357142857,0.6568265682656826
1767328419,296321533,11_1767328419-296321533.png,0,0,0,0,0.0,0.0,42.81,116.43,-3.0,-50.0,-121.0,-16.0,6.0,-25.0,-5.530394677506807,-6.0166542242840695,78.52796368920261,5.302792854508506,-37.15515095543208,-11.217304543223475,129.22300946712488,87.42326092720019,-0.0,-0.0217263611397031,,,,,,,,,,0.5,0.5,0.1961626045301168,0.15894186268062271,0.8433008808530366,0.6729932779754844,0.8851082633672117,0.01740117268772461,0.5825892857142857,0.6162361623616236
1767328419,329682861,12_1767328419-329682861.png,0,0,0,0,0.0,0.0,42.79,116.15,-86.0,35.0,-170.0,19.0,2.0,-12.0,-17.298416818239097,-0.0183037525039688,42.18278009392372,7.305897459139693,-31.42903012358999,-11.331767357200048,128.91376870870585,87.76214075088488,-0.0,-0.0217263611397031,,,,,,,,,,0.5,0.5,0.19614984723134726,0.15876976785637456,0.804821511358368,0.7066034005535785,0.8778907055531007,0.024021184036315493,0.5803571428571428,0.6642066420664207
1767328419,363043213,13_1767328419-363043213.png,0,0,0,0,0.0,0.0,42.81,116.29,-115.0,40.0,-61.0,13.0,-35.0,2.0,-31.586474892586036,5.834046121795449,27.093141766243352,8.138613420699327,-31.951255284271053,-9.382105335050571,141.36587190628046,99.03516077995288,-0.0,-0.0025278058930604,,,,,,,,,,0.5,0.5,0.1961626045301168,0.15885581526849862,0.7913769123783031,0.708580466587584,0.8939460892620416,0.022886324947985627,0.5597098214285714,0.7158671586715867
1767328419,396404785,14_1767328419-396404785.png,0,0,0,0,0.0,0.0,42.8,116.34,-16.0,-3.0,-87.0,10.0,-27.0,-2.0,-29.307080319979008,4.542139072706445,10.407952208894343,8.410825995744098,-31.227174663069945,-8.302532760039943,156.16397082805628,118.68173646926869,-0.0,-0.0291200796116415,,,,,,,,,,0.5,0.5,0.19615622588073203,0.15888654648711437,0.8372739916550764,0.6915776986951364,0.8901163647076153,0.022318895403820694,0.5641741071428571,0.7011070110701106
1767328419,463126465,15_1767328419-463126465.png,0,0,0,0,0.0,0.0,42.91,116.08,-236.0,214.0,-303.0,-41.0,41.0,21.0,-61.94396994070028,36.57518511657084,-53.557007086484376,6.739806930573936,-28.157598231372823,-4.524281119706838,133.13521027564997,94.18724489212023,-0.0,-0.0305936636858996,,,,,,,,,,0.5,0.5,0.1962263910239646,0.15872674415031252,0.7352804821511357,0.7773823645709766,0.8583001914862278,0.012672593153016835,0.6021205357142857,0.7859778597785977
