sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767329342,356401123,1_1767329342-356401123.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,587.48,1198.46,341,-98,102,-40,96,-18,179.035594876094,0.317298337189652,125.43450995233,-13.063530497151,80.204550462567,-16.433958001196,-102.084856778383,50.9683892726897,-1.0471975511966,0.980956294121992,,,,,,,,,,0.5,0.5,0.890331532057835,0.0251231151306589,0.970814977973568,0.732097186700767,0.813929668828952,0.0266227938976967,0.86090775988287,0.705607476635514
1767329342,389750244,2_1767329342-389750244.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,587.48,1198.46,341,-98,102,-40,96,-18,184.077017054706,-2.74299758399842,124.705070307068,-13.901974689017,80.6962111429384,-16.4827037664113,-100.720353037119,53.3875470161437,-1.0471975511966,0.980956294121992,,,,,,,,,,0.5,0.5,0.890331532057835,0.0251231151306589,0.970814977973568,0.732097186700767,0.813929668828952,0.0266227938976967,0.86090775988287,0.705607476635514
1767329342,423100342,3_1767329342-423100342.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,587.35,1198.34,378,-135,1,-25,75,1,194.845665942754,-9.73247243850961,120.169799843516,-15.0344804049566,80.980436180765,-15.9842827817772,-102.795876741409,51.9813032150267,-1.0471975511966,0.979720063600462,,,,,,,,,,0.5,0.5,0.890141667883745,0.0250214021139356,0.991189427312775,0.70843989769821,0.779446910208262,0.0311097816332635,0.845534407027818,0.794392523364486
1767329342,456449463,4_1767329342-456449463.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,587.22,1198.06,334,-100,33,-27,111,-7,227.2313670606,-31.4384687584076,99.4030818149004,-17.1942817167173,83.0510707177185,-13.3358447319376,-101.939003199339,51.1787383556365,-1.0471975511966,0.982068965501232,,,,,,,,,,0.5,0.5,0.889951803709654,0.0247840717415811,0.966960352422908,0.730818414322251,0.790372140662342,0.0305115166018546,0.871888726207906,0.757009345794392
1767329342,489799316,5_1767329342-489799316.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,587.05,1197.86,249,-177,199,-55,58,14,235.583614950756,-52.4356639509154,107.650551239275,-22.215646251531,81.5839990038125,-9.7458252824257,-101.372213333845,52.9667055606841,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889703519789689,0.0246145500470422,0.920154185022026,0.681585677749361,0.847046773642882,0.0221358061621298,0.833089311859444,0.855140186915888
1767329342,556498535,6_1767329342-556498535.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.84,1198,37,27,82,7,-66,28,204.302629052852,-42.9069192070516,125.406305133957,-19.9944725739268,52.2129501249802,-3.17808602595936,-99.9992025494576,53.0963826179503,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.88939681612385,0.0247332152332195,0.8034140969163,0.812020460358056,0.807101399795152,0.0406820221358062,0.742313323572474,0.920560747663551
1767329342,589847412,7_1767329342-589847412.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.65,1197.8,31,18,128,-17,58,0,182.315708252349,-35.9860848511345,141.575650122907,-0.188315125889669,36.4767334240488,-2.11435011276236,-99.9555633664132,52.7011899948119,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889119322330948,0.0245636935386807,0.80011013215859,0.806265984654731,0.822806418572892,0.0335028417588992,0.833089311859444,0.789719626168224
1767329342,623197510,8_1767329342-623197510.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.65,1197.8,31,18,128,-17,58,0,177.605745177609,-34.3056746073113,141.153084537794,-0.711607888391037,37.1466823142952,-2.04853730936475,-102.142977416515,51.7153577804564,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889119322330948,0.0245636935386807,0.80011013215859,0.806265984654731,0.822806418572892,0.0335028417588992,0.833089311859444,0.789719626168224
1767329342,656546631,9_1767329342-656546631.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.65,1197.8,31,18,128,-17,58,0,168.621072906333,-31.1001430389175,140.34700320868,-1.70983524142934,38.4246692373035,-1.92299355023152,-101.449815750122,51.9012043476104,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889119322330948,0.0245636935386807,0.80011013215859,0.806265984654731,0.822806418572892,0.0335028417588992,0.833089311859444,0.789719626168224
1767329342,689896484,10_1767329342-689896484.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.6,1197.79,146,7,190,13,-11,-7,161.655687215479,-24.223486949139,147.280230301153,0.0350264136982239,31.7169238157944,-2.61436127606474,-101.449036478996,51.9024939537047,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889046297648605,0.0245552174539537,0.863436123348018,0.79923273657289,0.843974052577672,0.0424768172300329,0.782576866764275,0.757009345794392
1767329342,723245605,11_1767329342-723245605.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.72,1197.94,250,59,179,-14,204,-7,180.906651373021,-25.7514288243421,158.595663091277,1.43597145092928,43.3283341252121,-4.86733647402168,-101.360004752874,49.5743250846862,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889221556886228,0.0246823587248578,0.920704845814978,0.832480818414322,0.840218504609082,0.0344002393060126,0.939970717423133,0.757009345794392
1767329342,756595703,12_1767329342-756595703.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.91,1197.55,195,92,69,-20,263,-9,189.648401103713,-5.9362195284066,152.691820899352,-2.17207980046051,80.5716694952278,-5.47181421719824,-101.738340884447,48.174386024475,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889499050679129,0.024351791420507,0.890418502202643,0.853580562659847,0.802663024923182,0.0326054442117858,0.983162518301611,0.747663551401869
1767329342,789944580,13_1767329342-789944580.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.94,1197.63,126,10,156,-38,115,-8,184.1862716366,0.964846690874975,148.326400195496,-6.4083344926798,93.8557705403842,-5.89727882819327,-101.746393352747,48.1630661487578,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889542865488535,0.0244196000983227,0.852422907488987,0.801150895140665,0.832365995220212,0.0272210589291056,0.874816983894583,0.752336448598131
1767329342,856643555,14_1767329342-856643555.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.93,1197.75,255,-86,178,-36,134,-5,191.497766046506,-11.2803121799778,153.067421401376,-12.3888196629825,100.832848948583,-5.87607816266764,-101.763991892338,49.5293321609496,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889528260552066,0.024521313115046,0.923458149779736,0.739769820971867,0.839877091157392,0.0278193239605145,0.888726207906296,0.766355140186916
1767329342,889993652,15_1767329342-889993652.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.97,1197.91,176,-169,145,-31,105,-2,188.420064828235,-50.9162648060396,144.887320340972,-18.6828060543349,108.704729416992,-4.57557475652911,-88.0859653353692,48.3691165447234,-1.0471975511966,0.982596216865193,,,,,,,,,,0.5,0.5,0.889586680297941,0.0246569304706771,0.879955947136564,0.686700767263427,0.828610447251622,0.0293149865390368,0.867496339677892,0.780373831775701
1767329342,923342529,16_1767329342-923342529.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.95,1198.01,186,-188,202,-18,72,-9,188.201039944968,-63.3228535669392,150.056230631897,-18.6210095625221,105.382814655825,-4.97600172491759,-101.680350124836,50.7348272800444,-1.0471975511966,0.98244358941675,,,,,,,,,,0.5,0.5,0.889557470425004,0.0247416913179465,0.885462555066079,0.674552429667519,0.848071013997952,0.0332037092431947,0.843338213762811,0.747663551401869
1767329342,956692627,17_1767329342-956692627.png,-385880,407754,0,0,-3.6944699754902,3.90389476102941,586.79,1198.16,189,-165,350,13,36,-7,188.202718037401,-84.7156897882784,182.014185951777,-13.9642027405392,93.4894822240665,-5.48253943606558,-100.600929737091,51.2085425853728,-1.0471975511966,0.979364366812984,,,,,,,,,,0.5,0.5,0.889323791441507,0.0248688325888508,0.887114537444934,0.68925831202046,0.898600204848071,0.0424768172300329,0.816983894582723,0.757009345794392
