sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731635865,587923340,14_1731635865-587923340.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0199890136719,845.969970703125,129.0,-59.0,-236.0,-46.0,-55.0,-12.0
1731635865,621269775,15_1731635865-621269775.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0400085449219,846.0399780273438,-133.0,36.0,-90.0,4.0,-3.0,-25.0
1731635865,654617188,16_1731635865-654617188.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.05999755859375,846.0700073242188,-49.0,160.0,28.0,27.0,-62.0,23.0
1731635865,687963623,17_1731635865-687963623.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.6700134277344,846.2100219726562,73.0,73.0,-167.0,-40.0,-29.0,18.0
1731635865,721311035,18_1731635865-721311035.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.19000244140625,846.260009765625,257.0,-267.0,-316.0,-155.0,26.0,-70.0
1731635865,754657471,19_1731635865-754657471.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.1300048828125,846.2899780273438,135.0,-252.0,-262.0,-152.0,-5.0,-63.0
1731635865,788004883,20_1731635865-788004883.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.1099853515625,846.4600219726562,-26.0,74.0,99.0,3.0,-75.0,-35.0
1731635865,821351318,21_1731635865-821351318.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.2799987792969,846.6199951171875,27.0,42.0,63.0,9.0,-68.0,-30.0
1731635865,854698486,22_1731635865-854698486.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.32000732421875,846.6900024414062,-169.0,148.0,87.0,95.0,-47.0,7.0
1731635865,888044922,23_1731635865-888044922.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.4700012207031,846.6699829101562,-171.0,-47.0,244.0,71.0,-40.0,26.0
1731635865,921392334,24_1731635865-921392334.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.9599914550781,846.72998046875,-281.0,-3.0,331.0,86.0,26.0,7.0
1731635865,954738770,25_1731635865-954738770.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.989990234375,846.719970703125,-119.0,-166.0,171.0,-7.0,36.0,-10.0
1731635865,988086182,26_1731635865-988086182.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.1099853515625,846.8300170898438,-15.0,-26.0,81.0,-1.0,-7.0,-4.0
1731635866,21432373,27_1731635866-21432373.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.1400146484375,846.8300170898438,-84.0,25.0,89.0,22.0,-9.0,5.0
1731635866,54780029,28_1731635866-54780029.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.739990234375,846.719970703125,-56.0,79.0,-95.0,6.0,-29.0,-8.0
1731635866,88126465,29_1731635866-88126465.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.8999938964844,846.780029296875,-40.0,62.0,-138.0,-20.0,-24.0,-11.0
1731635866,121474121,30_1731635866-121474121.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.8999938964844,846.6599731445312,7.0,-10.0,-117.0,-38.0,-30.0,-7.0
1731635866,154820557,31_1731635866-154820557.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.4700012207031,846.7999877929688,-97.0,-50.0,104.0,7.0,-10.0,16.0
1731635866,188168213,32_1731635866-188168213.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.45001220703125,846.77001953125,-31.0,-59.0,75.0,-13.0,-4.0,20.0
1731635866,221514648,33_1731635866-221514648.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.6099853515625,846.760009765625,8.0,11.0,-140.0,-26.0,6.0,28.0
1731635866,254862305,34_1731635866-254862305.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.57000732421875,846.6300048828125,-53.0,151.0,-119.0,-16.0,2.0,-3.0
1731635866,288208740,35_1731635866-288208740.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.6499938964844,846.6300048828125,-104.0,39.0,7.0,-15.0,14.0,-16.0
1731635866,321556152,36_1731635866-321556152.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.6499938964844,846.6300048828125,-104.0,39.0,7.0,-15.0,14.0,-16.0
1731635866,354902832,37_1731635866-354902832.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.54998779296875,846.52001953125,-126.0,159.0,-80.0,43.0,-34.0,-29.0
1731635866,388250244,38_1731635866-388250244.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0,846.5399780273438,-99.0,172.0,126.0,61.0,-50.0,-41.0
1731635866,421596680,39_1731635866-421596680.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0,846.5399780273438,-91.0,169.0,192.0,52.0,-50.0,-41.0
1731635866,454944336,40_1731635866-454944336.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.760009765625,846.4099731445312,-168.0,22.0,294.0,14.0,-21.0,-23.0
1731635866,488290771,41_1731635866-488290771.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.8800048828125,846.4500122070312,-199.0,-229.0,214.0,-13.0,51.0,-11.0
1731635866,521638184,42_1731635866-521638184.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0799865722656,846.4000244140625,-31.0,-127.0,253.0,16.0,57.0,7.0
1731635866,554984619,43_1731635866-554984619.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.1199951171875,846.3800048828125,60.0,-4.0,126.0,15.0,-46.0,-8.0
1731635866,588332031,44_1731635866-588332031.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.1199951171875,846.25,87.0,-86.0,-126.0,-5.0,-48.0,-18.0
1731635866,621678467,45_1731635866-621678467.png,-384454,400000,-3.6808173656463623,3.8296568393707275,428.0799865722656,846.1599731445312,45.0,-206.0,-269.0,-27.0,-35.0,-17.0
1731635866,655025879,46_1731635866-655025879.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.7200012207031,846.219970703125,-84.0,-48.0,-179.0,-5.0,11.0,-39.0
1731635866,688372314,47_1731635866-688372314.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.29998779296875,846.219970703125,-20.0,-13.0,-233.0,-11.0,-21.0,-37.0
1731635866,721719971,48_1731635866-721719971.png,-384454,400000,-3.6808173656463623,3.8296568393707275,427.1400146484375,846.3099975585938,118.0,-45.0,-282.0,-27.0,-62.0,-26.0
1731635866,755066162,49_1731635866-755066162.png,-384454,400000,-3.6808173656463623,3.8296568393707275,426.94000244140625,846.4299926757812,39.0,-111.0,-117.0,-29.0,-61.0,-31.0
1731635866,788413818,50_1731635866-788413818.png,-384454,400000,-3.6808173656463623,3.8296568393707275,426.3399963378906,846.6300048828125,-22.0,-213.0,-94.0,-45.0,-11.0,-13.0
1731635866,821760010,51_1731635866-821760010.png,-384454,400000,-3.6808173656463623,3.8296568393707275,426.739990234375,849.3800048828125,-92.0,-178.0,-48.0,-27.0,-11.0,-31.0
1731635866,855107422,52_1731635866-855107422.png,-384454,400000,-3.6808173656463623,3.8296568393707275,426.739990234375,861.6699829101562,98.0,10.0,-190.0,15.0,-26.0,-48.0
1731635866,888453857,53_1731635866-888453857.png,-384454,400000,-3.6808173656463623,3.8296568393707275,414.1199951171875,898.97998046875,109.0,28.0,-40.0,20.0,-15.0,-39.0
1731635866,921801270,54_1731635866-921801270.png,-384454,400000,-3.6808173656463623,3.8296568393707275,388.8500061035156,954.510009765625,7.0,108.0,117.0,90.0,-10.0,8.0
1731635866,955147705,55_1731635866-955147705.png,-384454,400000,-3.6808173656463623,3.8296568393707275,360.5799865722656,999.7899780273438,-264.0,-182.0,257.0,49.0,63.0,28.0
1731635866,988495117,56_1731635866-988495117.png,-384454,400000,-3.6808173656463623,3.8296568393707275,329.8500061035156,1051.02001953125,-195.0,-227.0,474.0,22.0,85.0,20.0
1731635867,21841553,57_1731635867-21841553.png,-384454,400000,-3.6808173656463623,3.8296568393707275,296.94000244140625,1107.6099853515625,-126.0,-69.0,317.0,41.0,64.0,-2.0
1731635867,55189209,58_1731635867-55189209.png,-384454,400000,-3.6808173656463623,3.8296568393707275,261.80999755859375,1191.9300537109375,-121.0,-69.0,389.0,36.0,47.0,1.0
1731635867,88536133,59_1731635867-88536133.png,-384454,400000,-3.6808173656463623,3.8296568393707275,225.33999633789062,1257.1400146484375,-174.0,-49.0,-62.0,57.0,9.0,4.0
1731635867,121883789,60_1731635867-121883789.png,-384454,400000,-3.6808173656463623,3.8296568393707275,169.58999633789062,1292.1700439453125,-9.0,-22.0,-72.0,21.0,-61.0,35.0
1731635867,155230713,61_1731635867-155230713.png,-384454,400000,-3.6808173656463623,3.8296568393707275,146.74000549316406,1321.510009765625,91.0,-146.0,-98.0,-39.0,-50.0,19.0
1731635867,188578369,62_1731635867-188578369.png,-384454,400000,-3.6808173656463623,3.8296568393707275,129.97999572753906,1346.25,118.0,-303.0,80.0,-77.0,-23.0,44.0
1731635867,221925049,63_1731635867-221925049.png,-384454,400000,-3.6808173656463623,3.8296568393707275,117.97000122070312,1366.9100341796875,33.0,-405.0,35.0,-44.0,24.0,36.0
1731635867,255272949,64_1731635867-255272949.png,-384454,400000,-3.6808173656463623,3.8296568393707275,103.33999633789062,1411.030029296875,-45.0,-426.0,15.0,-84.0,44.0,-2.0
1731635867,288619629,65_1731635867-288619629.png,-384454,400000,-3.6808173656463623,3.8296568393707275,103.33999633789062,1411.030029296875,-45.0,-426.0,15.0,-84.0,44.0,-2.0
1731635867,321967285,66_1731635867-321967285.png,-384454,400000,-3.6808173656463623,3.8296568393707275,93.6500015258789,1433.8800048828125,-76.0,-311.0,197.0,-42.0,6.0,14.0
1731635867,355314209,67_1731635867-355314209.png,-384454,400000,-3.6808173656463623,3.8296568393707275,93.6500015258789,1433.8800048828125,-87.0,-367.0,197.0,-42.0,6.0,14.0
1731635867,388661865,68_1731635867-388661865.png,-384454,400000,-3.6808173656463623,3.8296568393707275,84.44000244140625,1453.9599609375,-296.0,-148.0,176.0,56.0,11.0,28.0
1731635867,422008545,69_1731635867-422008545.png,-384454,400000,-3.6808173656463623,3.8296568393707275,80.4000015258789,1466.6800537109375,-469.0,-126.0,223.0,102.0,53.0,23.0
1731635867,455356445,70_1731635867-455356445.png,-384454,400000,-3.6808173656463623,3.8296568393707275,74.30999755859375,1482.4000244140625,-199.0,-467.0,-65.0,-46.0,74.0,30.0
1731635867,488703125,71_1731635867-488703125.png,-384454,400000,-3.6808173656463623,3.8296568393707275,71.19999694824219,1490.530029296875,-36.0,-486.0,12.0,-82.0,51.0,14.0
1731635867,522050781,72_1731635867-522050781.png,-384454,400000,-3.6808173656463623,3.8296568393707275,67.48999786376953,1499.0899658203125,-76.0,-304.0,63.0,-35.0,36.0,4.0
1731635867,555397461,73_1731635867-555397461.png,-384454,400000,-3.6808173656463623,3.8296568393707275,59.72999954223633,1522.93994140625,-195.0,-351.0,-22.0,-7.0,85.0,15.0
1731635867,588745117,74_1731635867-588745117.png,-384454,400000,-3.6808173656463623,3.8296568393707275,55.08000183105469,1530.699951171875,-124.0,-285.0,-87.0,-23.0,55.0,23.0
1731635867,622091797,75_1731635867-622091797.png,-384454,400000,-3.6808173656463623,3.8296568393707275,49.70000076293945,1538.56005859375,-69.0,-328.0,-22.0,-68.0,16.0,0.0
1731635867,655439697,76_1731635867-655439697.png,-384454,400000,-3.6808173656463623,3.8296568393707275,39.54999923706055,1554.8399658203125,23.0,-599.0,154.0,-73.0,-9.0,2.0
1731635867,688786377,77_1731635867-688786377.png,-384454,400000,-3.6808173656463623,3.8296568393707275,34.790000915527344,1566.3499755859375,-28.0,-515.0,108.0,-36.0,-6.0,-6.0
1731635867,722134033,78_1731635867-722134033.png,-384454,400000,-3.6808173656463623,3.8296568393707275,26.530000686645508,1581.219970703125,-194.0,-788.0,115.0,-127.0,157.0,-16.0
1731635867,755480713,79_1731635867-755480713.png,-384454,400000,-3.6808173656463623,3.8296568393707275,22.700000762939453,1588.8800048828125,-159.0,-664.0,306.0,-87.0,128.0,13.0
1731635867,788828369,80_1731635867-788828369.png,-384454,400000,-3.6808173656463623,3.8296568393707275,19.040000915527344,1596.780029296875,59.0,-497.0,335.0,-31.0,-11.0,7.0
1731635867,822175049,81_1731635867-822175049.png,-384454,400000,-3.6808173656463623,3.8296568393707275,15.579999923706055,1607.7900390625,49.0,-539.0,370.0,-42.0,-9.0,12.0
1731635867,855522705,82_1731635867-855522705.png,-384454,400000,-3.6808173656463623,3.8296568393707275,7.989999771118164,1623.239990234375,-190.0,-749.0,50.0,-106.0,117.0,-12.0
1731635867,888869385,83_1731635867-888869385.png,-384454,400000,-3.6808173656463623,3.8296568393707275,3.859999895095825,1629.050048828125,-84.0,-563.0,-4.0,-38.0,100.0,15.0
1731635867,922217041,84_1731635867-922217041.png,-384454,400000,-3.6808173656463623,3.8296568393707275,0.3799999952316284,1634.6199951171875,-56.0,-385.0,-210.0,-10.0,30.0,17.0
1731635867,955563721,85_1731635867-955563721.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-2.2699999809265137,1639.47998046875,-79.0,-464.0,-183.0,-44.0,57.0,19.0
1731635867,988911377,86_1731635867-988911377.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-3.690000057220459,1645.3800048828125,-208.0,-756.0,71.0,-53.0,107.0,33.0
1731635868,22258057,87_1731635868-22258057.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-4.760000228881836,1648.4599609375,-359.0,-764.0,135.0,-59.0,148.0,11.0
1731635868,55607910,88_1731635868-55607910.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-5.28000020980835,1651.1600341796875,-268.0,-649.0,122.0,-4.0,138.0,37.0
1731635868,88956787,89_1731635868-88956787.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-5.449999809265137,1653.2900390625,-126.0,-647.0,224.0,-54.0,19.0,-5.0
1731635868,122306641,90_1731635868-122306641.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-5.309999942779541,1654.8599853515625,-181.0,-550.0,344.0,-51.0,40.0,-10.0
1731635868,155655518,91_1731635868-155655518.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-5.059999942779541,1655.780029296875,-318.0,-248.0,115.0,-26.0,62.0,-22.0
1731635868,189005615,92_1731635868-189005615.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-4.710000038146973,1656.300048828125,-345.0,-357.0,111.0,-3.0,70.0,-2.0
1731635868,222354492,93_1731635868-222354492.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-4.480000019073486,1656.25,-362.0,-542.0,338.0,-28.0,59.0,26.0
1731635868,255704590,94_1731635868-255704590.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-3.9000000953674316,1656.219970703125,-374.0,-591.0,572.0,-71.0,89.0,30.0
1731635868,289053467,95_1731635868-289053467.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-3.049999952316284,1655.9200439453125,-344.0,-577.0,451.0,-82.0,90.0,8.0
1731635868,322403564,96_1731635868-322403564.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-2.130000114440918,1655.4200439453125,-321.0,-381.0,330.0,-38.0,111.0,-14.0
1731635868,355752441,97_1731635868-355752441.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-1.3200000524520874,1654.6199951171875,-171.0,-431.0,67.0,-16.0,57.0,2.0
1731635868,389102539,98_1731635868-389102539.png,-384454,400000,-3.6808173656463623,3.8296568393707275,-0.46000000834465027,1653.97998046875,-284.0,-582.0,114.0,-45.0,51.0,23.0
1731635868,422451416,99_1731635868-422451416.png,-384454,400000,-3.6808173656463623,3.8296568393707275,0.6600000262260437,1652.3199462890625,-172.0,-624.0,37.0,-58.0,49.0,49.0
1731635868,455801514,100_1731635868-455801514.png,-384454,400000,-3.6808173656463623,3.8296568393707275,1.9199999570846558,1650.5699462890625,3.0,-906.0,88.0,-190.0,73.0,12.0
1731635868,489150635,101_1731635868-489150635.png,-384454,400000,-3.6808173656463623,3.8296568393707275,5.539999961853027,1644.4000244140625,-270.0,-470.0,400.0,24.0,100.0,31.0
1731635868,522500732,102_1731635868-522500732.png,-384454,400000,-3.6808173656463623,3.8296568393707275,5.539999961853027,1644.4000244140625,-270.0,-470.0,400.0,24.0,100.0,31.0
1731635868,555849854,103_1731635868-555849854.png,-384454,400000,-3.6808173656463623,3.8296568393707275,7.849999904632568,1637.31005859375,-167.0,-261.0,223.0,66.0,102.0,6.0
1731635868,589199951,104_1731635868-589199951.png,-384454,400000,-3.6808173656463623,3.8296568393707275,13.789999961853027,1625.2900390625,-263.0,-339.0,286.0,20.0,81.0,20.0
1731635868,622549072,105_1731635868-622549072.png,-384454,400000,-3.6808173656463623,3.8296568393707275,17.790000915527344,1617.8800048828125,-434.0,-433.0,223.0,52.0,107.0,19.0
1731635868,655899170,106_1731635868-655899170.png,-384454,400000,-3.6808173656463623,3.8296568393707275,22.360000610351562,1609.8699951171875,-262.0,-569.0,43.0,-9.0,120.0,8.0
1731635868,689248291,107_1731635868-689248291.png,-384454,400000,-3.6808173656463623,3.8296568393707275,27.3700008392334,1597.77001953125,-244.0,-362.0,104.0,54.0,105.0,15.0
1731635868,722598389,108_1731635868-722598389.png,-384454,400000,-3.6808173656463623,3.8296568393707275,32.439998626708984,1589.6600341796875,-68.0,-333.0,145.0,50.0,77.0,44.0
1731635868,755947510,109_1731635868-755947510.png,-384454,400000,-3.6808173656463623,3.8296568393707275,40.939998626708984,1577.5999755859375,-53.0,-387.0,131.0,43.0,64.0,53.0
1731635868,789297607,110_1731635868-789297607.png,-384454,400000,-3.6808173656463623,3.8296568393707275,59.61000061035156,1559.3699951171875,20.0,-527.0,16.0,-49.0,38.0,32.0
1731635868,822646973,111_1731635868-822646973.png,-384454,400000,-3.6808173656463623,3.8296568393707275,68.83000183105469,1544.780029296875,66.0,-386.0,53.0,7.0,27.0,47.0
1731635868,855997070,112_1731635868-855997070.png,-384454,400000,-3.6808173656463623,3.8296568393707275,78.02999877929688,1530.1099853515625,153.0,-526.0,-66.0,-53.0,83.0,24.0
1731635868,889346191,113_1731635868-889346191.png,-384454,400000,-3.6808173656463623,3.8296568393707275,86.3499984741211,1520.0,205.0,-713.0,46.0,-132.0,105.0,46.0
1731635868,922696533,114_1731635868-922696533.png,-384454,400000,-3.6808173656463623,3.8296568393707275,94.27999877929688,1509.5,45.0,-794.0,-6.0,-158.0,143.0,23.0
1731635868,956045654,115_1731635868-956045654.png,-384454,400000,-3.6808173656463623,3.8296568393707275,101.33000183105469,1498.1199951171875,-248.0,-530.0,99.0,-58.0,130.0,27.0
1731635868,989395996,116_1731635868-989395996.png,-384454,400000,-3.6808173656463623,3.8296568393707275,108.9000015258789,1486.22998046875,-373.0,-458.0,171.0,-29.0,122.0,22.0
1731635869,22745117,117_1731635869-22745117.png,-384454,400000,-3.6808173656463623,3.8296568393707275,115.97000122070312,1468.6800537109375,-197.0,-654.0,260.0,-66.0,126.0,12.0
1731635869,56093018,118_1731635869-56093018.png,-384454,400000,-3.6808173656463623,3.8296568393707275,126.3499984741211,1438.989990234375,-96.0,-569.0,7.0,-31.0,73.0,-14.0
1731635869,89439697,119_1731635869-89439697.png,-384454,400000,-3.6808173656463623,3.8296568393707275,131.6999969482422,1426.27001953125,-66.0,-448.0,192.0,-2.0,26.0,5.0
1731635869,122787354,120_1731635869-122787354.png,-384454,400000,-3.6808173656463623,3.8296568393707275,143.77999877929688,1399.719970703125,-146.0,-420.0,270.0,2.0,83.0,40.0
1731635869,156134033,121_1731635869-156134033.png,-384454,400000,-3.6808173656463623,3.8296568393707275,150.0500030517578,1379.6800537109375,-75.0,-599.0,322.0,-45.0,112.0,56.0
1731635869,189481934,122_1731635869-189481934.png,-384454,400000,-3.6808173656463623,3.8296568393707275,164.16000366210938,1353.1199951171875,-80.0,-331.0,101.0,2.0,86.0,20.0
1731635869,222828613,123_1731635869-222828613.png,-384454,400000,-3.6808173656463623,3.8296568393707275,171.8300018310547,1338.9100341796875,-85.0,-296.0,134.0,8.0,69.0,26.0
1731635869,256176270,124_1731635869-256176270.png,-384454,400000,-3.6808173656463623,3.8296568393707275,186.6300048828125,1304.68994140625,-60.0,-370.0,265.0,9.0,50.0,22.0
1731635869,289522949,125_1731635869-289522949.png,-384454,400000,-3.6808173656463623,3.8296568393707275,194.0399932861328,1292.72998046875,-18.0,-345.0,164.0,18.0,74.0,8.0
1731635869,322870605,126_1731635869-322870605.png,-384454,400000,-3.6808173656463623,3.8296568393707275,194.0399932861328,1292.72998046875,-18.0,-345.0,164.0,18.0,74.0,8.0
1731635869,356217285,127_1731635869-356217285.png,-384454,400000,-3.6808173656463623,3.8296568393707275,208.69000244140625,1269.8499755859375,-127.0,-406.0,116.0,15.0,77.0,38.0
1731635869,389564941,128_1731635869-389564941.png,-384454,400000,-3.6808173656463623,3.8296568393707275,208.69000244140625,1269.8499755859375,-127.0,-406.0,116.0,15.0,77.0,38.0
1731635869,422911621,129_1731635869-422911621.png,-384454,400000,-3.6808173656463623,3.8296568393707275,215.7100067138672,1258.1400146484375,-136.0,-449.0,288.0,8.0,89.0,37.0
1731635869,456259521,130_1731635869-456259521.png,-384454,400000,-3.6808173656463623,3.8296568393707275,223.0500030517578,1246.3900146484375,-39.0,-491.0,342.0,-20.0,100.0,26.0
1731635869,489606201,131_1731635869-489606201.png,-384454,400000,-3.6808173656463623,3.8296568393707275,237.7100067138672,1217.8599853515625,-74.0,-223.0,324.0,46.0,6.0,18.0
1731635869,522953857,132_1731635869-522953857.png,-384454,400000,-3.6808173656463623,3.8296568393707275,241.39999389648438,1206.030029296875,-96.0,-244.0,267.0,44.0,29.0,20.0
1731635869,556300293,133_1731635869-556300293.png,-384454,400000,-3.6808173656463623,3.8296568393707275,241.39999389648438,1193.56005859375,-212.0,-275.0,215.0,74.0,85.0,25.0
1731635869,589647949,134_1731635869-589647949.png,-384454,400000,-3.6808173656463623,3.8296568393707275,251.44000244140625,1180.3699951171875,-80.0,-411.0,-115.0,2.0,99.0,4.0
1731635869,622994629,135_1731635869-622994629.png,-384454,400000,-3.6808173656463623,3.8296568393707275,261.1199951171875,1160.9200439453125,-68.0,-279.0,-137.0,-11.0,91.0,-19.0
1731635869,656342285,136_1731635869-656342285.png,-384454,400000,-3.6808173656463623,3.8296568393707275,271.3599853515625,1142.18994140625,1.0,-240.0,41.0,-27.0,77.0,-27.0
1731635869,689688965,137_1731635869-689688965.png,-384454,400000,-3.6808173656463623,3.8296568393707275,282.0899963378906,1129.5400390625,-26.0,-282.0,236.0,-40.0,59.0,-12.0
1731635869,723036621,138_1731635869-723036621.png,-384454,400000,-3.6808173656463623,3.8296568393707275,292.42999267578125,1116.0400390625,189.0,-263.0,-36.0,-26.0,-1.0,32.0
1731635869,756383301,139_1731635869-756383301.png,-384454,400000,-3.6808173656463623,3.8296568393707275,302.95001220703125,1101.780029296875,206.0,-220.0,-10.0,-28.0,2.0,31.0
1731635869,789730957,140_1731635869-789730957.png,-384454,400000,-3.6808173656463623,3.8296568393707275,313.6199951171875,1087.02001953125,-36.0,-73.0,120.0,46.0,49.0,5.0
1731635869,823077393,141_1731635869-823077393.png,-384454,400000,-3.6808173656463623,3.8296568393707275,319.1199951171875,1065.0400390625,-234.0,190.0,285.0,155.0,17.0,31.0
1731635869,856425049,142_1731635869-856425049.png,-384454,400000,-3.6808173656463623,3.8296568393707275,319.1199951171875,1050.0699462890625,-188.0,56.0,274.0,113.0,18.0,35.0
1731635869,889771729,143_1731635869-889771729.png,-384454,400000,-3.6808173656463623,3.8296568393707275,336.17999267578125,1015.739990234375,119.0,-161.0,24.0,-7.0,-15.0,22.0
1731635869,923119141,144_1731635869-923119141.png,-384454,400000,-3.6808173656463623,3.8296568393707275,347.5,994.989990234375,28.0,-154.0,98.0,7.0,10.0,12.0
1731635869,956465820,145_1731635869-956465820.png,-384454,400000,-3.6808173656463623,3.8296568393707275,359.3999938964844,973.530029296875,-49.0,-112.0,125.0,25.0,1.0,12.0
1731635869,989813477,146_1731635869-989813477.png,-384454,400000,-3.6808173656463623,3.8296568393707275,372.6300048828125,939.3200073242188,-49.0,-112.0,125.0,25.0,1.0,12.0
1731635870,23159912,147_1731635870-23159912.png,-384454,400000,-3.6808173656463623,3.8296568393707275,387.260009765625,916.469970703125,-95.0,-64.0,144.0,42.0,-26.0,-35.0
1731635870,56507813,148_1731635870-56507813.png,-384454,400000,-3.6808173656463623,3.8296568393707275,402.3599853515625,894.0800170898438,-143.0,-171.0,167.0,-2.0,-4.0,-29.0
1731635870,89854736,149_1731635870-89854736.png,-384454,400000,-3.6808173656463623,3.8296568393707275,423.3699951171875,873.4400024414062,-89.0,-174.0,148.0,-29.0,-4.0,-21.0
1731635870,123202637,150_1731635870-123202637.png,-384454,400000,-3.6808173656463623,3.8296568393707275,439.1000061035156,855.6799926757812,-30.0,-300.0,144.0,-76.0,25.0,-4.0
1731635870,156549316,151_1731635870-156549316.png,-384454,400000,-3.6808173656463623,3.8296568393707275,451.3900146484375,836.97998046875,-57.0,-246.0,98.0,-39.0,43.0,-9.0
1731635870,189897217,152_1731635870-189897217.png,-384454,400000,-3.6808173656463623,3.8296568393707275,458.7900085449219,828.4099731445312,9.0,-251.0,170.0,-38.0,4.0,-11.0
