sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731636958,298219971,31_1731636958-298219971.png,270079,-259140,2.5857746601104736,-2.4810431003570557,590.6699829101562,169.0500030517578,-214.0,3.0,587.0,62.0,-23.0,-3.0
1731636958,331564209,32_1731636958-331564209.png,270079,-259140,2.5857746601104736,-2.4810431003570557,590.6699829101562,159.9600067138672,-74.0,-144.0,491.0,40.0,-62.0,39.0
1731636958,364909668,33_1731636958-364909668.png,270079,-259140,2.5857746601104736,-2.4810431003570557,590.8699951171875,150.7100067138672,-55.0,5.0,-194.0,38.0,-110.0,11.0
1731636958,398253906,34_1731636958-398253906.png,270079,-259140,2.5857746601104736,-2.4810431003570557,591.030029296875,149.69000244140625,195.0,276.0,-284.0,1.0,-161.0,27.0
1731636958,431599365,35_1731636958-431599365.png,270079,-259140,2.5857746601104736,-2.4810431003570557,591.5800170898438,151.16000366210938,232.0,-138.0,-162.0,-115.0,-76.0,31.0
1731636958,464943604,36_1731636958-464943604.png,270079,-259140,2.5857746601104736,-2.4810431003570557,591.5800170898438,151.16000366210938,232.0,-138.0,-162.0,-115.0,-76.0,31.0
1731636958,498289063,37_1731636958-498289063.png,270079,-259140,2.5857746601104736,-2.4810431003570557,591.6599731445312,152.38999938964844,-153.0,69.0,158.0,-35.0,33.0,-45.0
1731636958,531633301,38_1731636958-531633301.png,270079,-259140,2.5857746601104736,-2.4810431003570557,592.1400146484375,153.7899932861328,271.0,-10.0,-137.0,-69.0,-94.0,-3.0
1731636958,564978516,39_1731636958-564978516.png,270079,-259140,2.5857746601104736,-2.4810431003570557,592.7999877929688,153.5399932861328,198.0,-22.0,216.0,-46.0,-121.0,15.0
1731636958,598322998,40_1731636958-598322998.png,270079,-259140,2.5857746601104736,-2.4810431003570557,595.6900024414062,151.3800048828125,150.0,-164.0,261.0,-63.0,-90.0,14.0
