sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1731635714,221459473,1_1731635714-221459473.png,337941,-320929,3.235495090484619,-3.072619915008545,1071.9599609375,425.1199951171875,64.53590241648206,-84.06990685333638,-261.4942476286113,-12.885794137292551,-7.513246420809513,5.5444471119487035,0.9208363966524098,0.08096946330515081,0.41407756224073045,0.21925423161349658,0.5794894142569857,0.885127186317723,0.0,0.06415830408314768,0.29639161840192824,0.05261730240529778
1731635714,254808105,2_1731635714-254808105.png,339045,-322044,3.246065139770508,-3.0832951068878174,1085.6400146484375,427.6199951171875,61.26754609716853,-80.12131979778641,-248.1201030104907,-10.83907301598872,-7.287981306990522,5.008884947706887,0.9222436849864389,0.07954813833252022,0.41919343700879685,0.22032476710552318,0.5725973690026736,0.8890453239742854,0.016323159314625024,0.07653629434197054,0.2977937370693117,0.04771460987396308
1731635714,288155518,3_1731635714-288155518.png,343007,-325628,3.283997774124145,-3.1176087856292725,1085.6400146484375,427.6199951171875,58.031510305969405,-76.37395430606566,-234.7519805632794,-8.828916089994495,-7.037798608909903,4.48501542891661,0.927294007114656,0.07497951895315819,0.41919343700879685,0.22032476710552318,0.5657734786619159,0.8927637917804785,0.03263896856253712,0.08869315469274042,0.29935095036917975,0.0429189552354339
1731635714,321503906,4_1731635714-321503906.png,346746,-328912,3.319795608520508,-3.149050235748291,1108.9599609375,433.2200012207031,54.83493184004164,-72.84782508542996,-221.41694364773997,-6.861818969910707,-6.760497351293432,3.9756814297998484,0.9320601035979303,0.07079331614432166,0.42791430370521155,0.2227227692212748,0.5590327927348805,0.8962627293718021,0.04891439687993665,0.10058960152035934,0.30107695784189215,0.03825636299096554
1731635714,354851318,5_1731635714-354851318.png,349764,-331770,3.3486902713775635,-3.176413059234619,1120.3299560546875,435.3800048828125,51.68442630126422,-69.56242151220253,-208.1410791520554,-4.944126945186168,-6.453788274612008,3.4837056113487854,0.9359071170653819,0.06715015311899802,0.4321662951346422,0.223647713454553,0.5523892616673206,0.8995227976636163,0.06511760518896165,0.11218726030952611,0.3029860085358959,0.033752672604001915
1731635714,388199707,6_1731635714-388199707.png,353050,-334573,3.38015079498291,-3.203249454498291,1142.5999755859375,436.3800048828125,48.58603492606754,-66.53660265044009,-194.9493254173004,-3.0819994992880355,-6.115302397982158,3.0118710685433006,0.9400957472841039,0.06357708022297803,0.4404945249363409,0.22407592765136364,0.5458556247296225,0.9025252830229158,0.0812181562148534,0.12344888024694607,0.305092847709625,0.02943336133914996
1731635714,421547363,7_1731635714-421547363.png,356326,-337610,3.411515712738037,-3.232326030731201,1164.739990234375,442.3800048828125,45.54517896220814,-63.788494067447374,-181.8653132281995,-1.281375851081547,-5.742601335440756,2.5629023028521716,0.9442716486125398,0.05970574335280193,0.44877413733391536,0.22664521283222747,0.5394433138102409,0.9052521996571107,0.09718720855692403,0.13433854261731712,0.3074126526198646,0.025323370078896193
1731635714,454895752,8_1731635714-454895752.png,359684,-340609,3.443665742874145,-3.261039018630981,1174.25,443.9299926757813,42.56662246190354,-61.33538707021059,-168.91122172106984,0.45205820527029583,-5.333189452015295,2.139446698582198,0.948552079207091,0.055882815652548046,0.4523305575082841,0.2273089396100599,0.5331623749568737,0.907686389600559,0.11299769255308284,0.14482186134623434,0.3099609568586681,0.02144693375269441
1731635714,488243164,9_1731635714-488243164.png,362604,-343080,3.4716222286224365,-3.284696578979492,1194.0899658203125,447.2300109863281,39.65444425036463,-59.19364106918458,-156.10765103763578,2.1129018921085265,-4.884527942487479,1.7440566632711507,0.9522741844868221,0.05273298174837793,0.45975002987908964,0.2287220543003711,0.5270214092659714,0.9098116195978607,0.12862446570600589,0.15486617405846892,0.31275356272284516,0.017827417844904523
1731635714,521591553,10_1731635714-521591553.png,365442,-345658,3.498793601989746,-3.309378862380981,1216.68994140625,451.0299987792969,36.812019666200975,-57.378589858537836,-143.47351352432722,3.6960692225397684,-4.3940508912684475,1.379172583342029,0.9558917605004378,0.0494467133443226,0.46820165202195996,0.23034926302102746,0.5210275343783827,0.9116126741008957,0.1440444454745211,0.16444072214427793,0.31580644125240753,0.014487162365871635
1731635714,554938965,11_1731635714-554938965.png,366518,-346773,3.509095430374145,-3.320054054260254,1229.3800048828125,451.5700073242188,34.042012421743344,-55.904452682581606,-131.0259451925938,5.196816736132354,-3.859183310197536,1.0471067442399637,0.9572633381073549,0.04802538837169201,0.47294730411636676,0.23058050234636207,0.5151863673150607,0.9130754435165869,0.15923671733639955,0.17351681849704725,0.3191356199578169,0.011447334652161065
1731635714,588287598,12_1731635714-588287598.png,369621,-349474,3.538804054260254,-3.3459136486053467,1242.6099853515625,451.5499877929688,31.346376624423808,-54.78425103869237,-118.78023898157086,6.610768988303748,-3.2773610557463604,0.7500283624555946,0.9612187217280157,0.04458236948824301,0.47789486680085935,0.23057192969886733,0.509502028739586,0.9141870067624057,0.17418261624135026,0.18206800166589482,0.32275705884924094,0.008727792345327015
