sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731637011,517175049,1_1731637011-517175049.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.280029296875,483.0799865722656,-85.0,83.0,-197.0,-59.0,77.0,-39.0
1731637011,550520020,2_1731637011-550520020.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.4200439453125,483.2699890136719,-85.0,83.0,-197.0,-59.0,77.0,-39.0
1731637011,583865967,3_1731637011-583865967.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.4200439453125,483.2699890136719,-77.0,-21.0,-248.0,-95.0,85.0,-39.0
1731637011,617210938,4_1731637011-617210938.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.4599609375,483.5,-91.0,43.0,-238.0,-81.0,73.0,-35.0
1731637011,650556885,5_1731637011-650556885.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.550048828125,483.6700134277344,-153.0,98.0,-6.0,-45.0,76.0,-33.0
1731637011,683901855,6_1731637011-683901855.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.4200439453125,483.739990234375,-121.0,-44.0,-21.0,-74.0,108.0,-31.0
1731637011,717248047,7_1731637011-717248047.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.3499755859375,483.8299865722656,-136.0,-7.0,-101.0,-48.0,100.0,-41.0
1731637011,750593018,8_1731637011-750593018.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.4100341796875,483.8399963378906,-147.0,-36.0,-95.0,-65.0,72.0,-48.0
1731637011,783938965,9_1731637011-783938965.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.1099853515625,484.0400085449219,-152.0,15.0,-62.0,-67.0,95.0,-50.0
1731637011,817283936,10_1731637011-817283936.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.1099853515625,484.0400085449219,-152.0,15.0,-62.0,-67.0,95.0,-50.0
1731637011,850629883,11_1731637011-850629883.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1198.1099853515625,484.0400085449219,-152.0,15.0,-62.0,-67.0,95.0,-50.0
1731637011,883974854,12_1731637011-883974854.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.9200439453125,483.9800109863281,-197.0,62.0,173.0,-45.0,104.0,-39.0
1731637011,917320801,13_1731637011-917320801.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.8699951171875,483.7300109863281,-167.0,42.0,131.0,-75.0,86.0,-39.0
1731637011,950665771,14_1731637011-950665771.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.81005859375,483.6300048828125,-161.0,-28.0,4.0,-90.0,97.0,-39.0
1731637011,984011719,15_1731637011-984011719.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.6199951171875,483.3999938964844,-185.0,-93.0,-44.0,-75.0,125.0,-41.0
1731637012,17356689,16_1731637012-17356689.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.8199462890625,483.239990234375,-183.0,-85.0,-52.0,-75.0,134.0,-35.0
1731637012,50702881,17_1731637012-50702881.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.9000244140625,483.0400085449219,-213.0,-65.0,-50.0,-91.0,109.0,-38.0
1731637012,84047852,18_1731637012-84047852.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.5400390625,482.7300109863281,-216.0,34.0,105.0,-90.0,96.0,-50.0
1731637012,117393799,19_1731637012-117393799.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.780029296875,482.510009765625,-279.0,116.0,65.0,-46.0,88.0,-58.0
1731637012,150738770,20_1731637012-150738770.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.8800048828125,482.3699951171875,-207.0,85.0,-48.0,-24.0,108.0,-39.0
1731637012,184084717,21_1731637012-184084717.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.81005859375,482.239990234375,-100.0,53.0,-46.0,-61.0,130.0,-39.0
1731637012,217429688,22_1731637012-217429688.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.989990234375,482.239990234375,14.0,175.0,-80.0,-21.0,119.0,-18.0
1731637012,250775635,23_1731637012-250775635.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.8299560546875,482.3800048828125,-78.0,357.0,32.0,57.0,49.0,-3.0
1731637012,284120605,24_1731637012-284120605.png,400000,-384454,3.8296568393707275,-3.6808173656463623,1197.8299560546875,482.760009765625,-250.0,257.0,109.0,23.0,59.0,-24.0
