sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731636038,764439209,1_1731636038-764439209.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.2699890136719,313.9800109863281,54.0,-234.0,131.0,-4.0,-51.0,-6.0
1731636038,797786865,2_1731636038-797786865.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.2699890136719,313.9800109863281,54.0,-234.0,131.0,-4.0,-51.0,-6.0
1731636038,831133545,3_1731636038-831133545.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.6099853515625,313.9700012207031,-8.0,-331.0,130.0,-13.0,17.0,29.0
1731636038,864481201,4_1731636038-864481201.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.25,313.8599853515625,27.0,-453.0,-360.0,-70.0,-4.0,29.0
1731636038,897827637,5_1731636038-897827637.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.5799865722656,313.9100036621094,97.0,-333.0,-476.0,-79.0,-36.0,12.0
1731636038,931175293,6_1731636038-931175293.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.79998779296875,313.9100036621094,-6.0,-140.0,-517.0,-30.0,-50.0,-23.0
1731636038,964521973,7_1731636038-964521973.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.70001220703125,313.70001220703125,-37.0,-5.0,112.0,42.0,-16.0,2.0
1731636038,997869629,8_1731636038-997869629.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.80999755859375,313.4700012207031,-4.0,-56.0,80.0,49.0,-48.0,14.0
1731636039,31216064,9_1731636039-31216064.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.92999267578125,313.3999938964844,52.0,-38.0,280.0,54.0,-62.0,14.0
1731636039,64563721,10_1731636039-64563721.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.760009765625,313.4800109863281,23.0,130.0,277.0,69.0,-73.0,-5.0
1731636039,97910156,11_1731636039-97910156.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.6400146484375,313.5899963378906,3.0,93.0,355.0,57.0,-37.0,5.0
1731636039,131257813,12_1731636039-131257813.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.9100036621094,313.6300048828125,-23.0,44.0,238.0,49.0,-35.0,7.0
1731636039,164604492,13_1731636039-164604492.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.79998779296875,313.75,146.0,-89.0,3.0,2.0,-60.0,36.0
1731636039,197951416,14_1731636039-197951416.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.7099914550781,313.8399963378906,169.0,-193.0,-248.0,-56.0,-51.0,11.0
1731636039,231297607,15_1731636039-231297607.png,-259140,270079,-2.4810431003570557,2.5857746601104736,279.9700012207031,314.0899963378906,114.0,-198.0,-215.0,-37.0,-17.0,17.0
1731636039,264644775,16_1731636039-264644775.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.69000244140625,314.2099914550781,-51.0,-50.0,4.0,35.0,-53.0,17.0
1731636039,297990967,17_1731636039-297990967.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.6000061035156,314.19000244140625,40.0,-85.0,33.0,21.0,-76.0,25.0
1731636039,331338135,18_1731636039-331338135.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.6700134277344,314.1000061035156,66.0,-83.0,307.0,12.0,-58.0,17.0
1731636039,364684082,19_1731636039-364684082.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.510009765625,314.1700134277344,3.0,-19.0,544.0,24.0,-35.0,-5.0
1731636039,398031250,20_1731636039-398031250.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.5199890136719,314.2300109863281,44.0,-19.0,291.0,12.0,-37.0,-16.0
1731636039,431377197,21_1731636039-431377197.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.92999267578125,314.260009765625,-3.0,47.0,218.0,29.0,-31.0,-16.0
1731636039,464724365,22_1731636039-464724365.png,-259140,270079,-2.4810431003570557,2.5857746601104736,281.0400085449219,314.260009765625,-34.0,10.0,38.0,38.0,-15.0,5.0
1731636039,498070313,23_1731636039-498070313.png,-259140,270079,-2.4810431003570557,2.5857746601104736,281.04998779296875,314.29998779296875,35.0,115.0,-60.0,59.0,1.0,-15.0
1731636039,531417236,24_1731636039-531417236.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.5299987792969,314.2799987792969,254.0,-2.0,-314.0,44.0,-41.0,18.0
1731636039,564763428,25_1731636039-564763428.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.3299865722656,314.2200012207031,239.0,74.0,-107.0,117.0,-82.0,50.0
1731636039,598110352,26_1731636039-598110352.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.6300048828125,314.3399963378906,80.0,-185.0,-58.0,64.0,-75.0,65.0
1731636039,631456299,27_1731636039-631456299.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.45001220703125,314.3500061035156,-96.0,-163.0,-95.0,20.0,13.0,34.0
1731636039,664803223,28_1731636039-664803223.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.32000732421875,314.3399963378906,126.0,-196.0,-343.0,-1.0,-20.0,4.0
1731636039,698149414,29_1731636039-698149414.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.17999267578125,314.239990234375,107.0,-161.0,-41.0,-8.0,-44.0,-11.0
1731636039,731496338,30_1731636039-731496338.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.30999755859375,314.5299987792969,130.0,-129.0,-118.0,-8.0,-61.0,12.0
1731636039,764842285,31_1731636039-764842285.png,-259140,270079,-2.4810431003570557,2.5857746601104736,280.3599853515625,314.5899963378906,186.0,30.0,-139.0,23.0,-55.0,1.0
