sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1731636321,391360352,1_1731636321-391360352.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.25,107.38999938964844,-23.622782594577323,-39.409001587385134,-58.40985260952881,-38.89219266701137,-3.117367315759901,-28.1989651750354,1.0,0.5,0.19612106536509755,0.005330432881401413,0.25908814942392755,0.9001036785325375,0.2075290441382307,0.013539137666859408,0.5688413664170192,0.06565716650026757
1731636321,424709473,2_1731636321-424709473.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.2699966430664,107.41000366210938,-22.366845624530747,-32.86265547608781,-54.623180785492245,-36.07279257002081,-4.254979743731914,-26.957505184818498,1.0,0.5,0.19612900126497215,0.0053400134256968365,0.2601651368430587,0.9068249339219441,0.21151804284501324,0.026123075961653752,0.5641585366624409,0.07173014233685387
1731636321,458059570,3_1731636321-458059570.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.2699966430664,107.41000366210938,-21.04792298070575,-26.3493304848003,-51.01923967392209,-33.27504816256621,-5.343774092372513,-25.736479169979184,1.0,0.5,0.19612900126497215,0.0053400134256968365,0.2612961355540482,0.9135122859128659,0.21531454729573402,0.03861035757365139,0.5596766600170529,0.07770315922213172
1731636321,491408691,4_1731636321-491408691.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.27999877929688,107.30999755859376,-19.66706655914881,-19.893607131465945,-47.59601464696665,-30.50742828254598,-6.380950353252387,-24.538735400758824,1.0,0.5,0.19613297072881633,0.005292118012033838,0.26248024353805643,0.9201404972300519,0.2189206797624748,0.05096318320872023,0.555407262341916,0.08356228398347518
1731636321,524758789,5_1731636321-524758789.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.18000030517578,107.29000091552734,-18.225636058656413,-13.520599421195529,-44.350335701570756,-27.778322008115435,-7.363938585626907,-23.36692132085173,1.0,0.5,0.19609328517381577,0.005282541121645466,0.26371629483012465,0.9266837828570466,0.2223397796257458,0.06314410956749697,0.5513609224551675,0.0892945658518615
1731636321,558107910,6_1731636321-558107910.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.23999786376952,107.30999755859376,-16.725309489772002,-7.255859141653546,-41.27794342593152,-25.09599309630331,-8.290403512740095,-22.223463202355187,1.0,0.5,0.19611709590125337,0.005292118012033838,0.26500285050753003,0.9331159082978995,0.2255763338833548,0.0751162527012849,0.5475472532119501,0.094888135985817
1731636321,591458008,7_1731636321-591458008.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.19000244140624,107.3499984741211,-15.168091799269966,-1.1252783294249038,-38.37355941696896,-22.46853516730056,-9.158247143567568,-21.110547842036258,1.0,0.5,0.19609725463765995,0.005311275446717625,0.26633819129414366,0.9394102897167608,0.22863590297043807,0.08684348803976386,0.5439748907123553,0.10033229700964649
1731636321,624807129,8_1731636321-624807129.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.12000274658205,107.33999633789062,-13.556321297911694,4.845009641456841,-35.63095973027106,-19.903827913437194,-9.965609515796695,-20.030106491824448,1.0,0.5,0.19606947444637818,0.005306485174569914,0.26772031204851976,0.9455400954921303,0.2315250433849876,0.09829064584516987,0.5406514912430462,0.1056176016222733
1731636321,658157227,9_1731636321-658157227.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.12000274658205,107.25,-11.892673813271966,10.628730073620476,-33.04304992176764,-17.409494631676882,-10.710867613594447,-18.98380120713443,1.0,0.5,0.19606947444637818,0.0052633836869616785,0.26914691820277586,0.9514783489032071,0.23425122863660142,0.10942370075916659,0.5375837357321214,0.11073591937853451
1731636321,691506348,10_1731636321-691506348.png,-130969,133703,-1.253915786743164,1.2800915241241455,96.97000122070312,107.18000030517578,-10.180164714768217,16.199567908592442,-30.601940261592844,-14.992861419370588,-11.392632470393034,-17.973013805335956,1.0,0.5,0.19600994459997045,0.005229859089741808,0.2706154240260958,0.9571980317896953,0.23682277001384477,0.12020995392602771,0.5347773416751106,0.11568049070215446
1731636321,724856445,11_1731636321-724856445.png,-130969,133703,-1.253915786743164,1.2800915241241455,96.9800033569336,107.08999633789062,-8.422149042334652,21.531269498011678,-28.299019952632364,-12.66091842865908,-12.009744446459555,-16.99883763131975,1.0,0.5,0.19601391406381463,0.00518675394822652,0.2721229525143894,0.9626721890422042,0.23924873840010805,0.1306182059273718,0.5322370825742297,0.12044596716696174
1731636321,758205566,12_1731636321-758205566.png,-130969,133703,-1.253915786743164,1.2800915241241455,96.98999786376952,107.06999969482422,-6.6223199111623545,26.597744989577915,-26.125029699788723,-10.420283617741834,-12.56126667146038,-16.06207230803108,1.0,0.5,0.19601788049984506,0.005177177057838149,0.27366633675825514,0.9678740337238074,0.2415388878268695,0.14061891857253603,0.5299668149311897,0.12502843717623696
1731636321,791555908,13_1731636321-791555908.png,-130969,133703,-1.253915786743164,1.2800915241241455,97.20999908447266,106.98999786376952,-4.784705264513478,31.37317111348606,-24.070132568365445,-8.277169427196355,-13.04647665107004,-15.163221602098746,1.0,0.5,0.19610519053753456,0.0051388621884705665,0.2752421227274974,0.9727770526027878,0.24370358082925403,0.15018436363345838,0.5279695127974701,0.12942543640363202
