fx,fy,pred_fx,pred_fy
-526,-649,-23.248205,-296.70398
-270,-285,-26.361328,-311.84067
-270,-285,-8.117033,-250.52289
-150,-546,-3.9628682,-242.16983
-150,-546,-27.015072,-322.7619
-265,-679,-26.172419,-320.84955
-259,-694,-6.2635365,-255.07463
-590,-432,-6.9989734,-257.14145
-590,-432,-9.7049265,-268.2008
-595,-385,-26.423735,-329.24762
-35,-571,-12.377048,-278.5029
-60,-427,-27.817202,-336.1404
-60,-427,-28.709661,-347.1148
-415,-264,-10.4518585,-276.44568
-273,-460,-30.414707,-354.03586
-103,-644,-12.223531,-285.21875
-60,-770,-31.221577,-363.48135
-60,-770,-31.24054,-362.73367
-135,-914,-32.13962,-371.76163
-374,-977,-31.87045,-374.86313
-312,-1013,-31.847332,-376.97134
-467,-694,-15.913055,-309.9594
-686,-241,-32.106632,-379.73627
-921,-297,-32.943703,-384.93008
-620,-581,-17.043777,-319.4413
-620,-581,-17.338797,-321.69626
-406,-425,-33.66628,-398.1686
-406,-425,-34.74395,-405.4473
-241,-441,-35.950066,-410.94345
-161,-975,-21.587708,-341.16028
12,-599,-37.99624,-430.29944
12,-599,-34.34964,-408.52158
-25,-632,-22.16885,-346.02625
-84,-583,-21.669725,-350.8683
-6,-612,-36.54653,-423.0113
133,-547,-36.495426,-425.23785
-56,-590,-35.987408,-425.90732
-56,-590,-22.987408,-359.32724
2,-630,-25.464321,-367.45593
2,-630,-37.71895,-440.64465
-269,-503,-26.070984,-372.27087
-282,-476,-37.443085,-440.09125
-37,-572,-25.69096,-370.60498
-10,-797,-36.410355,-438.3347
-172,-1058,-28.719986,-389.18118
-331,-854,-40.191704,-459.8668
-240,-903,-29.15456,-393.58835
-263,-647,-38.142742,-454.42783
-298,-581,-39.14222,-460.05838
-453,-738,-37.86688,-460.30542
-320,-1040,-37.873436,-456.82248
-334,-489,-29.86967,-408.34903
-269,-259,-29.446722,-403.6735
-365,-680,-40.020782,-477.48914
-238,-909,-31.300478,-414.09152
-237,-832,-32.02663,-417.9235
-2,-693,-33.85954,-424.0232
-2,-693,-38.93091,-470.88513
-418,-873,-32.0252,-421.02444
-497,-927,-33.500492,-428.68713
-100,-587,-34.69635,-438.016
-100,-587,-34.416656,-436.1505
-336,-567,-41.877007,-493.48138
-410,-683,-36.295025,-445.38754
0,-490,-32.75174,-431.89224
89,-512,-40.90727,-487.43967
115,-676,-39.245342,-482.31052
-22,-836,-32.396004,-430.94037
-183,-697,-41.007927,-493.75613
-251,-796,-40.98487,-497.185
-70,-1027,-35.52848,-446.88992
86,-1076,-35.23833,-449.05145
86,-980,-35.64966,-448.95657
-321,-499,-35.333534,-448.93466
-321,-499,-36.201447,-450.2161
-345,-616,-35.629787,-448.0444
96,-880,-35.57387,-449.89584
-344,-767,-35.131184,-452.86768
-344,-767,-35.039356,-451.46988
-2,-548,-36.21703,-453.09866
-57,-463,-35.64342,-454.63086
-57,-463,-36.139755,-457.62875
-200,-597,-35.66271,-451.76465
-24,-661,-35.49523,-454.19742
-87,-354,-36.270607,-456.2589
106,-383,-35.37211,-449.68277
-240,-801,-34.17859,-445.9286
-193,-1147,-35.683685,-450.64484
-218,-1458,-35.316193,-449.00574
-299,-1360,-36.023643,-456.2158
-299,-1360,-36.27197,-453.8217
-372,-953,-37.016888,-460.71207
-212,-1010,-38.856163,-471.1618
-154,-797,-38.984936,-468.4717
-146,-535,-35.58108,-454.64948
-206,-490,-37.878372,-462.42795
-274,-475,-37.185925,-462.3632
-188,-843,-37.071503,-458.89874
-32,-865,-35.78824,-458.86636
22,-644,-34.684723,-451.94302
-419,-171,-34.00572,-449.3575
-440,-604,-35.235863,-457.00217
-440,-604,-33.65251,-447.54117
-561,-603,-32.34405,-439.71527
-234,-900,-33.09462,-443.52676
116,-557,-40.994873,-393.47772
132,-767,-23.599266,-324.5764
217,-802,-27.612707,-333.95325
136,-679,-22.305481,-315.3256
342,-718,-23.367823,-318.14767
133,-514,-23.25723,-311.21347
-268,-509,-31.33639,-440.41107
-268,-509,-31.262878,-435.1528
-46,-774,-15.233855,-342.40216
-46,-774,-12.363151,-325.5152
-121,-721,-10.262041,-305.76547
7,-288,0.035247415,-250.80446
70,-104,10.922964,-197.18163
-161,-150,18.260126,-160.83524
-73,-24,23.184795,-140.61177
-102,-17,24.406822,-123.66205
-66,-103,23.81659,-112.15231
-74,-78,23.52352,-95.84467
55,-150,26.080957,-78.754814
55,-150,28.184729,-65.91606
35,-100,27.38195,-58.02138
-96,-103,25.261293,-54.184944
-80,-174,20.002123,-51.73025
31,-339,16.416891,-49.65298
-191,-412,16.746328,-49.8523
-216,-232,12.388384,-48.266083
-216,-232,9.955239,-47.859283
30,-357,8.469753,-46.862846
439,152,3.969917,-44.398266
439,152,5.2460384,-45.164295
295,147,4.0837555,-44.455154
-17,-59,5.3699427,-45.60448
120,-139,3.9110172,-44.445553
-4,-214,3.2671444,-43.815796
-4,-214,3.4270248,-44.1382
-200,-206,3.7410712,-44.08819
-581,64,4.436116,-45.014984
-380,305,3.2841585,-44.08905
-24,121,4.4104,-44.588844
31,112,5.053818,-45.314606
31,112,2.9506304,-43.901627
31,112,2.8371816,-43.871822
-118,-179,4.5483313,-44.715797
-118,-179,4.754773,-45.21559
-282,-309,4.6422334,-45.102394
-81,109,3.8275054,-44.693302
-81,109,3.6761968,-44.18104
-73,178,2.628207,-43.733402
131,219,3.1635013,-43.714775
45,182,4.4323497,-45.006676
-166,32,3.4242325,-43.944614
-46,-128,3.0025818,-44.00322
-46,-128,2.9075108,-43.719074
243,-295,5.0299854,-45.55304
298,-241,4.502159,-44.64143
182,-83,5.6821055,-46.55893
132,-163,7.025764,-47.780903
132,-163,8.793671,-49.65026
-79,-217,8.053103,-49.379013
-79,-217,8.944525,-51.07929
93,-362,9.641647,-50.53407
-58,-574,11.636712,-57.10805
-180,-96,17.378965,-72.56699
-180,-96,18.004591,-78.747505
-60,-110,18.733469,-93.53771
-72,-14,18.504232,-107.82382
8,-60,16.989395,-120.81861
14,-91,12.354356,-138.11739
14,-91,11.173954,-142.78648
188,-232,9.471961,-155.09047
188,-232,8.215386,-163.52478
-219,-657,9.430855,-163.78728
-232,-515,6.3934503,-176.60768
-232,-515,7.02992,-178.90376
-232,-515,4.9991393,-183.16418
-175,-424,5.8927035,-187.83714
-236,-576,4.7092505,-193.64339
-350,-653,1.0017384,-211.4302
-350,-653,1.1811007,-211.59756
-85,-735,-2.7197359,-224.16837
-209,-723,-6.9240985,-241.4273
-107,-415,-3.9935195,-237.41992
211,-219,-5.6883693,-244.69574
26,153,-6.7174616,-248.99255
-210,-413,-8.635702,-258.1919
-409,-414,-9.370814,-261.78818
-168,-616,-9.779672,-263.93552
235,-380,-9.4341955,-265.3257
7,-346,-10.370944,-271.42914
7,-346,-13.121382,-284.04965
-190,-326,-11.317433,-277.5903
-47,-790,-15.500626,-296.16263
-325,-825,-17.002216,-302.02518
-302,-484,-17.786228,-306.7235
-251,-404,-18.433218,-314.1608
-143,-481,-16.7835,-305.2168
-143,-481,-16.26717,-304.72748
81,-271,-15.638882,-307.63452
55,-165,-16.162811,-310.92603
157,-614,-17.445816,-317.19382
80,-735,-18.759342,-326.03247
80,-735,-18.573942,-326.87045
-65,-924,-20.897404,-335.99268
-65,-924,-21.661543,-337.9983
-91,-550,-22.815254,-345.54236
-91,-550,-23.981693,-347.7645
-381,-624,-22.772783,-348.98978
-206,-612,-21.534132,-345.51013
-136,-686,-37.43276,-423.32236
-236,-435,-22.319183,-350.63287
-236,-435,-23.520689,-352.53217
-112,-955,-36.087284,-397.03418
-112,-955,-36.42724,-394.68036
-1,-820,-38.461136,-407.4244
-76,-655,-36.92844,-402.96622
-76,-655,-36.663815,-400.17996
-312,-583,-35.3686,-399.29587
-104,-429,-34.703037,-394.7315
-58,-352,-25.246904,-368.9152
-792,-518,-25.484518,-369.36124
-513,-887,-27.960587,-383.49417
-513,-887,-26.088453,-372.46188
-18,-787,-26.041243,-372.57437
-18,-787,-27.448477,-386.2012
120,-763,-27.307493,-382.08737
-104,-621,-27.48205,-379.9317
95,-578,-27.496206,-386.2095
132,-718,-27.68375,-385.25406
132,-718,-28.576925,-389.32977
240,-881,-27.825773,-384.3148
75,-748,-37.538414,-447.91302
-36,-656,-29.06423,-393.88483
-36,-656,-37.277035,-449.0453
-431,-604,-27.74752,-383.18124
-785,-487,-27.837072,-385.6835
-785,-487,-26.680698,-378.28375
-391,-421,-28.497765,-388.6595
-269,-564,-27.227098,-382.42838
-131,-676,-38.697193,-450.87393
48,-840,-27.819279,-383.13394
-18,-807,-27.585238,-384.81174
-18,-807,-26.980068,-385.46082
-445,-645,-27.646606,-386.94632
-74,-827,-28.158522,-390.29428
-74,-827,-28.196056,-387.1485
156,-742,-28.279049,-387.55472
163,-1045,-36.68862,-442.40125
163,-1045,-26.884478,-382.0597
163,-1050,-35.44841,-439.56052
202,-931,-24.990395,-372.86554
217,-588,-23.845192,-366.56424
68,-1062,-22.884544,-366.0673
-201,-1154,-23.292233,-365.95953
31,-1067,-23.101183,-369.99817
-68,-979,-22.626217,-361.3177
-221,-766,-21.982798,-359.68533
-221,-766,-20.090532,-356.70377
-894,-775,-21.106768,-354.22916
-393,-138,-19.861687,-351.1258
394,-173,-17.510626,-338.03772
628,-329,-16.980917,-338.41742
173,-320,-26.18151,-388.9396
-116,-299,-12.074041,-311.60666
-344,-549,-8.957346,-298.18658
-344,-549,-21.924547,-355.37332
-133,-521,-14.301263,-314.81177
-321,-272,8.346239,-216.26694
-321,-272,9.208828,-212.01755
-85,97,16.242464,-172.56462
-85,97,19.711779,-164.50372
190,-43,22.384745,-131.83414
-55,-17,24.624369,-117.45145
-194,-206,23.365652,-104.296036
-194,-206,24.437408,-94.74793
-108,-232,26.206419,-79.9017
119,3,28.265188,-65.61515
32,-12,24.24863,-59.8413
32,-12,24.426954,-58.294632
-59,-195,20.181355,-52.09922
-59,-195,19.707169,-52.049072
-62,-107,14.753926,-50.192753
287,-710,9.440596,-47.895966
419,-817,7.3381867,-46.82545
6,-90,6.2126594,-46.264614
6,-90,7.2015543,-46.787907
-87,38,6.7170424,-46.601917
-74,-185,6.8462067,-46.627136
-46,-221,5.7872424,-45.996662
29,-45,6.5163803,-46.351448
29,-45,6.769124,-46.952118
-301,-26,5.8086724,-45.626118
-26,-204,3.947643,-44.954662
127,-33,6.937641,-46.909702
135,137,6.3399405,-46.255444
185,156,6.2068796,-46.25129
35,-159,6.6821704,-46.68216
-118,-173,5.50086,-45.329792
-433,190,5.0801187,-45.05396
215,144,4.4420257,-44.643005
295,79,5.5039124,-45.2795
295,25,4.9447203,-45.068863
91,-431,5.258702,-45.123314
-83,-517,4.844844,-44.91454
-12,-468,5.355591,-45.149105
-262,-313,5.020894,-45.00424
-24,-323,5.023492,-45.059837
-16,-393,4.6241803,-44.803062
-16,-393,5.033752,-44.929012
108,-398,4.953942,-45.00596
108,-398,4.80614,-44.865105
-17,-198,4.6700273,-44.838596
-13,-476,4.8032827,-44.938328
398,-524,5.1037564,-45.12188
472,-310,5.1262903,-45.17375
461,-130,4.5650206,-44.7072
-164,50,5.0429087,-45.077602
-115,17,3.835363,-44.23578
-49,-62,4.984723,-45.152542
-111,79,5.0600524,-45.117294
1,236,4.9019256,-44.981457
-89,18,6.1772676,-46.631866
-89,18,5.5187836,-45.36117
-154,16,6.6916513,-46.847515
-13,84,6.1979184,-46.38211
-13,84,7.324549,-47.317078
148,191,9.709899,-49.91162
269,-89,11.425659,-52.506737
190,-331,13.462414,-62.981205
190,-331,14.37559,-69.39556
-307,-366,15.636775,-84.11298
-277,-338,20.999004,-94.77
-228,-216,24.718596,-109.09681
-228,-216,27.64515,-100.41919
-77,-452,30.638004,-105.234436
-132,-368,31.960947,-123.05364
-195,-324,37.556694,-116.71379
-139,-562,38.486626,-116.01898
-93,-673,40.63105,-125.92072
-60,-591,44.357136,-134.16832
-60,-591,46.281937,-135.27925
56,-465,46.03127,-145.09087
339,-627,47.173615,-160.00386
538,-102,46.819176,-184.93683
390,85,45.9186,-201.11937
-314,445,45.015686,-227.26886
-421,289,42.923016,-244.00809
