sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767172447,880683594,11_1767172447-880683594.png,41497,-25759,68050,-68900,0.397298177083333,-0.246620327818627,174.55,227.93,82,159,-10114,1938,-456,-8,67.8552601091396,38.3993377903118,-10156.8667849062,1990.5574982204,-459.626928651872,-25.1099001155161,-113.232070475817,-40.8302145004274,0.718198286716343,-0.0658361556032416,2582,-241,2567.85526010914,-361.600662209688,,,,,
1767172447,947379883,12_1767172447-947379883.png,46968,-31222,68650,-68200,0.449678308823529,-0.298923866421569,179.17,225.84,22,114,-9958,1911,-488,-30,53.6706034165454,58.8184681322562,-10115.3000920125,1966.10992879614,-461.332487240703,-23.8569533523996,-129.529227286577,-137.489773511887,0.732438342223051,-0.0658361556032416,2522,-286,2553.67060341655,-341.181531867744,,,,,
1767172447,980727539,13_1767172447-980727539.png,49623,-33880,67900,-68850,0.47509765625,-0.32437193627451,181.47,225.61,-4,50,-9962,1907,-517,-34,44.395112212912,58.9952718608013,-10088.7010037334,1956.0010549916,-470.182087175485,-25.503540648884,-16.0510516166688,234.748291015625,0.741787369229774,-0.0658361556032416,2496,-350,2544.39511221291,-341.004728139199,,,,,
1767172448,14076172,14_1767172448-14076172.png,52302,-36543,68100,-67850,0.500746783088235,-0.349867876838235,183.72,225.07,20,-47,-10018,1883,-511,-36,40.8275264207778,43.4943295972982,-10078.3615597412,1945.32524730005,-476.151373341763,-27.0385620466924,-88.3322799503804,89.577046394348,0.751019217148534,-0.0658361556032416,2520,-447,2540.82752642078,-356.505670402702,,,,,
1767172448,80772461,15_1767172448-80772461.png,55572,-39746,68750,-68150,0.532054227941176,-0.380533854166667,189.07,223.5,83,-69,-9962,1862,-479,-34,48.1253988178714,15.2915610244785,-10049.6934452753,1928.69630699301,-475.857025455415,-30.0575842692518,-76.0044704973698,162.692553520203,0.762392046846635,-0.0658361556032416,2583,-469,2548.12539881787,-384.708438975522,,,,,
1767172448,114120117,16_1767172448-114120117.png,58235,-42425,68100,-68900,0.557550168504902,-0.406182981004902,191.84,222.68,34,22,-10011,1891,-476,-26,47.884391075771,11.8622941871844,-10039.4465297926,1919.69383162705,-476.042381705237,-29.6704716555537,-78.7423746585846,178.959501504898,0.769125516767764,-0.0658361556032416,2534,-378,2547.88439107577,-388.137705812816,,,,,
1767172448,147468750,17_1767172448-147468750.png,61233,-45428,68050,-68850,0.586253446691176,-0.434934129901961,198.05,221.57,1,201,-9807,1873,-556,-17,35.8146791055992,32.0797134183078,-10016.5620831385,1917.15026792753,-483.626028500891,-29.0393925244681,-80.9864806830884,175.504216909408,0.78019587794506,-0.0923098210729374,2501,-199,2535.8146791056,-367.920286581692,,,,,
1767172448,214165039,18_1767172448-214165039.png,65053,-49314,68150,-67850,0.622826669730392,-0.472139246323529,203.52,221.27,142,105,-9687,1849,-485,-36,37.7081935463616,68.9343559516029,-9944.96342294302,1902.30887503152,-494.660355142685,-28.9173737493633,-19.4860787391663,247.55637216568,0.793225859631464,-0.114994191794208,2642,-295,2537.70819354636,-331.065644048397,,,,,
1767172448,247512695,19_1767172448-247512695.png,68259,-52452,68050,-67850,0.653521369485294,-0.502182904411765,205.78,221.47,108,53,-9877,1888,-412,-44,55.3396696058385,71.3895023101714,-9910.93687063452,1895.25329458273,-486.135383997275,-31.0477584572807,-65.226566374302,222.738046169281,0.801756164340069,-0.114994191794208,2608,-347,2555.33966960584,-328.610497689829,,,,,
1767172448,280861328,20_1767172448-280861328.png,70859,-55034,68750,-68000,0.678414139093137,-0.526903339460784,208.35,221.84,77,-31,-9928,1856,-465,-22,61.2626210571702,55.4536948742372,-9911.65656160032,1889.13331260592,-479.165579285906,-30.4022876976685,-59.6539336144925,240.067486286163,0.810159835738841,-0.114994191794208,2577,-431,2561.26262105717,-344.546305125763,,,,,
