sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767171669,901976318,1_1767171669-901976318.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.14,160.21,112,83,-29,163,11,-26,90.4011584101822,-18.609812029258,230.94689128323,127.604051530227,26.3941659878911,1.04730289027107,83.102237522602,196.022709608078,0.00317071512113873,-0.0521122984867955,,,,,,,,,
1767171669,935324951,2_1767171669-935324951.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.14,160.21,112,83,-29,163,11,-26,91.0734597034197,-15.4470309259839,222.855594791424,128.705811633084,25.9149959518994,0.20540881756825,28.0275104641914,287.817014694214,0.00317071512113873,-0.0294524243752112,,,,,,,,,
1767171670,2020996,3_1767171670-2020996.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.25,160.3,50,-59,152,154,61,-5,85.6229184132408,-19.2000964589784,205.800556386738,133.316237713403,30.6495295272541,-1.25224054381431,128.868051469326,241.613294124603,0.00317071512113873,-0.0387230800888297,,,,,,,,,
1767171670,35368408,4_1767171670-35368408.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.29,160.24,150,40,89,179,80,9,91.5162407412283,-12.2694141450568,185.24774040226,142.311584670667,38.748916911688,0.513833393231842,102.001640379429,212.861096382141,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,102064453,5_1767171670-102064453.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.15,160.1,191,-23,258,202,14,-16,113.47335537666,-4.56002088042791,185.424107158599,153.287985270488,34.5421793817112,-0.98801384815795,84.0063219070434,194.251507282257,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,135413086,6_1767171670-135413086.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.19,159.8,213,-99,407,150,-21,-34,125.49578160892,-9.62234854530628,200.67562101138,158.79312940735,30.4486180059934,-3.74367526307047,92.4119299054145,189.712380409241,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,168760742,7_1767171670-168760742.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.04,159.54,173,-55,167,131,44,-17,141.319128210436,-25.3247392004249,216.679945393606,153.836654916403,27.2115578491836,-8.75144202426745,46.5943593680858,217.079111337662,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,235456787,8_1767171670-235456787.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.86,159.23,51,-177,216,72,82,11,135.602868703051,-45.9697096073539,216.956771060619,140.469706471463,37.266895680592,-7.57510499817223,37.9206821024417,208.55008649826,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,268805176,9_1767171670-268805176.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.98,159.27,77,-279,67,110,64,11,123.335191631395,-77.8452893332787,203.306370087182,132.076151173035,43.3684483466926,-4.36501986482017,76.5284361839294,182.430118083954,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,302152832,10_1767171670-302152832.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.95,159.18,76,-190,233,103,61,14,113.988446824682,-104.771859285415,200.516969534005,126.668928551771,47.0264071719167,-0.875353918605136,76.5284361839294,182.430118083954,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,335501465,11_1767171670-335501465.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.11,159.29,92,10,169,164,96,1,112.642479996962,-89.6699445290975,197.965378003062,130.649550580226,58.5354347106235,1.00709797287529,134.890778243542,139.866525650024,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,402197510,12_1767171670-402197510.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.23,159.25,188,18,295,152,47,0,119.949709222618,-68.9285704279354,207.184380048636,135.845990211104,60.1526951356116,0.886875200794262,40.4716261327266,249.76073884964,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,435544922,13_1767171670-435544922.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.3,159.17,191,15,281,133,29,-3,132.14864961461,-54.3446022771232,220.312984914789,135.859075356456,55.2473391473215,0.294883026256495,81.6025302410125,221.810246229172,0.00317071512113873,-0.0407366692425983,,,,,,,,,
1767171670,468893555,14_1767171670-468893555.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.24,159.02,48,66,351,138,38,10,130.403214439376,-27.9774612669711,228.141838559346,135.597788720365,53.0581528768081,-0.386339408266076,72.6277945637702,137.312962293625,0.00317071512113873,-0.0613943233172844,,,,,,,,,
1767171670,502240967,15_1767171670-502240967.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.27,159.24,59,2,300,143,41,4,117.158118093309,-17.5288412415828,244.758069317813,136.465449158934,50.7273663714349,0.8655693420104,91.213930428028,275.77238035202,0.00317071512113873,-0.0422184438512049,,,,,,,,,
1767171670,535589600,16_1767171670-535589600.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.41,158.92,18,20,259,168,11,-8,99.6140921092394,-11.018762676323,249.731215484485,141.419021680071,44.4086063528205,-0.266947364351701,30.5177362859249,206.598625898361,0.00317071512113873,-0.0570760913095846,,,,,,,,,
1767171670,568937256,17_1767171670-568937256.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.35,158.93,-130,95,-19,217,21,-14,66.034907658954,4.4856149269715,210.431471425179,152.472122073972,40.9852889805073,-2.27529407897113,28.4781889319419,227.689846992493,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,635633301,18_1767171670-635633301.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.21,158.96,73,-9,95,157,44,15,45.5740503632063,13.1903657915147,187.628498357496,158.069546557309,37.6823479142854,0.660013848954359,59.506687104702,277.333950042724,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,668981934,19_1767171670-668981934.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.16,159.3,20,-24,-188,227,56,-11,41.8340545014608,7.75157873269285,132.695900295835,168.150062039315,40.3611548308475,-1.04516788501626,43.8970422446727,199.201731920242,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,702329590,20_1767171670-702329590.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.24,159.49,123,-37,188,166,-30,-17,50.0515896010987,4.26846025315724,119.724684891745,172.879328503593,30.1852415897615,-2.38552858166298,43.8695729374885,199.381990194321,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,769025635,21_1767171670-769025635.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.27,159.59,161,-82,-44,151,-4,-1,70.8712058317366,-10.3020600156594,107.420207149145,169.559528395817,19.8223784614446,-3.75099696648338,76.001648902893,249.814615726471,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,802374268,22_1767171670-802374268.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.23,159.72,185,-119,-65,166,53,-5,89.9567548773431,-28.1035966101679,78.1812144633708,168.545762569316,24.0412619198775,-3.86054653511828,115.255094051361,209.276421308517,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,835721924,23_1767171670-835721924.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.13,159.82,150,-40,-147,207,97,8,98.7375887732356,-29.8433483825989,45.2503021411103,174.169380526378,34.71088110896,-2.12603853464915,115.360425531864,208.942986488342,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,869070557,24_1767171670-869070557.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.1,159.59,58,-138,-96,149,103,-6,86.4401717648009,-54.0174548798093,15.6745257066115,171.203897136552,52.2352992196825,-2.19386975433761,79.3195255994796,207.893533706665,0.00317071512113873,-0.050962001886797,,,,,,,,,
1767171670,902417969,25_1767171670-902417969.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.14,159.55,116,-20,-69,144,76,-8,88.4164155084442,-54.5110490040874,-0.41671698676709,166.772629899401,57.8003175127031,-3.08925870425974,113.473420500755,215.345450878143,0.00317071512113873,-0.0590461185742401,,,,,,,,,
1767171670,969114258,26_1767171670-969114258.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.17,159.38,199,41,15,190,39,-16,105.321386463536,-39.626217896477,0.0152717468357868,169.564267155965,55.5345758140132,-5.10785057971287,64.8044319748878,283.949486017227,0.00317071512113873,-0.0448403259416456,,,,,,,,,
1767171671,2462891,27_1767171671-2462891.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.02,159.03,169,-144,254,207,-32,-21,118.490150024065,-53.77737335221,24.9949006306169,182.453749912487,41.0239551105687,-8.65990685004394,64.777417242527,284.029011726379,0.00317071512113873,-0.065907604667664,,,,,,,,,
1767171671,35810547,28_1767171671-35810547.png,1201,-1202,0,0,0.0114985447303922,-0.011508118872549,55,159.08,-61,-135,231,126,83,1,94.8839697164473,-70.3761664135873,67.1035169752289,175.482164540408,43.341833517476,-7.89288543070549,29.432406425476,237.267321586609,0.00317071512113873,-0.0696191759449931,,,,,,,,,
1767171671,102506592,29_1767171671-102506592.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.09,159.07,120,-78,244,145,-33,-4,95.4500919790213,-75.8140538924973,103.323235200881,168.217382944582,28.7636953965236,-8.08608748960239,54.7911876440048,255.118765592575,0.00317071512113873,-0.0261110535095825,,,,,,,,,
1767171671,135855225,30_1767171671-135855225.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.29,159.11,46,-223,121,95,58,-7,95.9724458816095,-105.642601643272,134.007582860214,151.030135584714,25.031444558845,-7.61501402621612,127.712782025337,209.868207216263,0.00317071512113873,-0.0339687447740906,,,,,,,,,
1767171671,169202881,31_1767171671-169202881.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.35,159.03,100,-187,328,98,41,-5,90.936916178426,-125.687427002705,150.15901582833,140.176076515319,30.0392508800236,-7.31188690342849,104.524270892143,116.779854059219,0.00317071512113873,-0.0387609548261589,,,,,,,,,
1767171671,202551514,32_1767171671-202551514.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.31,159.03,48,-70,318,146,22,16,86.324871613543,-122.382088648741,179.704743361776,138.590395206678,29.6759954476928,-4.41727387039736,104.496866524219,116.79719209671,0.00317071512113873,-0.0524820618657673,,,,,,,,,
1767171671,269247559,33_1767171671-269247559.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.25,158.85,-56,-27,236,128,64,19,64.4925503456075,-107.041199431951,191.612619451264,137.238544478029,34.4916133286934,-0.450106028001948,86.7579282522201,192.266516923904,0.00317071512113873,-0.030169489866443,,,,,,,,,
1767171671,302595215,34_1767171671-302595215.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.26,158.88,-6,35,401,142,20,22,42.4854510816135,-80.3477965839138,225.378191682603,139.233822767877,35.3757893676342,3.90268794346131,78.5564892888069,255.125786781311,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,369291504,35_1767171671-369291504.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.18,158.94,26,71,73,170,27,9,46.105048070418,-50.8954177807571,239.544447705579,142.990676562517,30.5984441254188,6.97621371509079,110.050472080707,137.094302415848,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,402640137,36_1767171671-402640137.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.1,159.14,27,39,100,146,59,2,42.2034121683601,-29.5874900351024,208.918309437921,146.181667604883,32.7800417324597,6.74453882226137,109.885006844997,137.358385086059,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,469336426,37_1767171671-469336426.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.07,159.54,-14,-61,-26,197,41,8,37.1606825346804,-29.2987369464294,175.455111203909,149.536744981951,35.5627612421918,6.21167923456338,55.6877390742301,233.6943962574,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,502683838,38_1767171671-502683838.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.07,159.68,3,-39,14,182,75,15,28.2118631604123,-33.1669699430862,136.277527636708,157.951635532507,41.7502612803449,7.63507982117426,111.306137621403,207.991687059402,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,536032471,39_1767171671-536032471.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.07,159.83,51,47,32,185,99,16,31.5444419372011,-21.4432057533051,121.027791427718,161.907237783175,50.1225676947237,8.85838103503474,88.0728183984756,121.736096858978,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,569380127,40_1767171671-569380127.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.21,159.93,-106,81,101,98,87,42,5.46857658670089,4.6640685759816,91.3797335874829,157.728884659937,64.5836315495751,15.4391148852096,-6.37666034698491,288.787085056305,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,636076172,41_1767171671-636076172.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.86,159.84,68,9,121,147,30,18,-3.97179579851834,19.0627688999842,95.3768415801921,148.85284510749,62.4105161854004,18.5785596308527,25.9222445785999,161.257221937179,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,669424561,42_1767171671-669424561.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.64,159.96,33,-18,84,180,127,11,7.95616118074214,13.6056771992288,96.7077821821575,152.359556676156,66.6913346083992,17.6175521074132,86.6364918351173,239.855131149292,0.00317071512113873,-0.0204127228330372,,,,,,,,,
1767171671,769468018,43_1767171671-769468018.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.81,159.5,-8,-18,124,172,70,-3,-7.8242279655678,-10.4957711189291,93.5391553246193,156.901974301468,88.4258242062548,12.5451106686179,108.113593697548,206.358615875244,0.00317071512113873,-0.00496967052647992,,,,,,,,,
1767171671,802816406,44_1767171671-802816406.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.83,159.55,8,-32,277,157,23,7,-5.52789389258461,-14.401801959869,123.458688200838,158.447821561542,76.9887554615776,10.1573203939347,68.3285557627677,223.362502098083,0.00317071512113873,-0.0332570856224373,,,,,,,,,
1767171671,836163818,45_1767171671-836163818.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,54.92,159.31,-34,-180,45,104,51,20,-8.88975660963519,-39.6193522671369,141.921624486724,148.188199353326,70.3721220370921,13.4168858743838,76.9959988594055,224.782215118408,0.00317071512113873,-0.0387963608586278,,,,,,,,,
1767171671,902859863,46_1767171671-902859863.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.05,159.36,182,-39,291,109,28,-3,5.67305668451838,-54.7328759104385,144.940391393094,139.866530469182,64.4439294757934,12.6424699401647,87.4271922707557,223.540037870407,0.00317071512113873,-0.0424094300819591,,,,,,,,,
1767171671,936208252,47_1767171671-936208252.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.19,159.25,232,-15,375,153,-17,-13,52.0750231577678,-48.0960042989398,184.258844970138,141.598657699088,49.7044143164218,7.48030775011704,104.898191154003,136.558972597122,0.00317071512113873,-0.0415860595240127,,,,,,,,,
1767171671,969555664,48_1767171671-969555664.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.19,159.26,187,41,169,202,21,-12,70.8857775604486,-45.3116855558602,176.732069074319,148.590018807947,45.5066283094114,4.74658704273739,40.4089597463607,113.347782373428,0.00317071512113873,-0.0440572915502289,,,,,,,,,
1767171672,36251709,49_1767171672-36251709.png,1202,-1202,0,0,0.011508118872549,-0.011508118872549,55.26,159.25,58,147,117,229,30,-3,80.7797191073098,-8.43239832946826,167.212417394616,165.767116966054,40.7530100894791,1.91497361697616,108.679084777832,242.346220254898,0.00317071512113873,-0.0547162725010113,,,,,,,,,
