sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767329005,95787354,37_1767329005-95787354.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,148.04,369.36,-42,-23,-54,17,-24,0,-51.8677489417169,-13.289367050973,-77.981565422523,-4.31882608066551,16.83326748781,13.8723368941573,-363.146983027458,359.797238588333,-0.523598775598299,0.53928041626543,,,,,,,,,,,,,,,,,,,
1767329005,129145020,38_1767329005-129145020.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,148.04,369.36,-42,-23,-54,17,-24,0,-51.2630080416304,-13.8844791626298,-76.5118651347716,-3.01231066879626,14.330817630208,13.0221764827782,-375.681299328804,371.761630773544,-0.523598775598299,0.535131028354476,,,,,,,,,,,,,,,,,,,
1767329005,162501709,39_1767329005-162501709.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,148.11,368.83,-44,78,23,53,-95,-3,-50.2912198122088,7.23719992241574,-65.8323009087551,3.833746372147,1.95437613572971,11.6701775663802,-375.608047842979,371.836571216583,-0.523598775598299,0.520623396637021,,,,,,,,,,,,,,,,,,,
1767329005,229216309,40_1767329005-229216309.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,147.98,368.84,18,160,212,26,-108,0,-41.5186395654802,32.7960983966697,-23.5216555044118,11.6149407767951,-21.2604822002073,8.74768448498741,-369.209062993527,365.765105724335,-0.523598775598299,0.524420923813682,,,,,,,,,,,,,,,,,,,
1767329005,262573975,41_1767329005-262573975.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,148.07,368.52,136,133,240,25,-37,-3,-15.5579892997418,47.4501000899791,15.0162329829263,13.5723962988201,-23.5622580472504,7.02968163698505,-381.00060403347,376.442184448242,-0.523598775598299,0.525741808409191,,,,,,,,,,,,,,,,,,,
1767329005,295930664,42_1767329005-295930664.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,147.94,368.17,136,144,-389,-6,14,-7,11.9089442208847,71.7867675468788,-6.91329759311055,9.48151375784418,-11.9700463488355,3.89667179369344,-360.781115889549,356.726113319397,-0.523598775598299,0.528950487286547,,,,,,,,,,,,,,,,,,,
1767329005,329288574,43_1767329005-329288574.png,-195757,201228,0,50,-1.87420534620098,1.92658547794118,147.76,367.89,271,92,-313,-22,60,-6,45.5719324676777,79.5602138448892,-66.0659113441764,5.35799270804135,-3.3188217544857,2.10405054473806,-362.280758231878,361.00989818573,-0.523598775598299,0.519401181614763,,,,,,,,,,,,,,,,,,,
1767329005,362644775,44_1767329005-362644775.png,-195757,201228,0,0,-1.87420534620098,1.92658547794118,147.18,367.89,94,-50,-166,37,66,8,62.519785594038,68.5279018638257,-88.8739560713983,6.69682967090494,6.48406080806106,2.18595154198882,-372.289456814528,368.830642700195,-0.523598775598299,0.531167363382732,,,,,,,,,,,,,,,,,,,
1767329005,396002197,45_1767329005-396002197.png,-195757,201228,0,0,-1.87420534620098,1.92658547794118,146.37,367.59,-4,6,-170,50,-26,3,56.3163766657746,54.6978702319593,-102.677864599415,13.4782921310625,5.83856868693205,2.59664835451776,-371.618309557438,368.34087896347,-0.523598775598299,0.51187389663674,,,,,,,,,,,,,,,,,,,
1767329005,429358398,46_1767329005-429358398.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,145.34,367.27,-115,80,-201,41,-52,5,35.9617006366894,57.7041015351061,-114.359848841185,16.748238988112,-1.03342656840358,2.8821986625493,-371.896379470825,368.90429353714,-0.523598775598299,0.520255844896267,,,,,,,,,,,,,,,,,,,
