fx,fy,pred_fx,pred_fy
26.0,-60.0,-0.23723772,-79.33112
56.0,49.0,-2.1426206,-81.89085
-4.0,22.0,0.5876208,-84.92515
-85.0,-127.0,-0.24171853,-88.98712
-105.0,-137.0,1.1703207,-92.27748
-110.0,-38.0,8.502937,-103.14542
-192.0,56.0,13.969979,-131.81853
-162.0,-118.0,19.796265,-177.26553
39.0,-14.0,16.359875,-160.91217
-226.0,74.0,8.888092,-133.14467
-281.0,-161.0,7.2644157,-121.97825
-156.0,30.0,2.6937957,-80.6203
-35.0,42.0,1.5383965,-76.523796
16.0,59.0,4.5735927,-77.01083
-49.0,95.0,5.2837033,-76.397125
-143.0,6.0,6.289677,-77.25056
-78.0,137.0,3.3714368,-77.066
-60.0,172.0,2.5205379,-79.16834
-32.0,58.0,4.506575,-79.61226
25.0,-7.0,7.982709,-82.2975
-11.0,18.0,8.097132,-78.18753
8.0,69.0,13.613138,-91.535095
-27.0,28.0,15.428255,-91.24766
23.0,1.0,16.03745,-80.64595
46.0,-3.0,22.830551,-76.56621
44.0,202.0,22.11057,-69.88876
59.0,11.0,21.114597,-67.05479
216.0,-208.0,22.855358,-65.788246
44.0,-182.0,17.329287,-61.187218
-46.0,-38.0,9.431504,-56.40751
-36.0,131.0,9.9341345,-61.091217
-63.0,47.0,6.068689,-59.215412
-236.0,1.0,7.240583,-60.48324
-99.0,-66.0,-7.2938623,-57.616158
-161.0,86.0,-5.2658095,-57.778217
-3.0,67.0,-3.4726417,-62.514225
20.0,-25.0,-2.2076898,-74.50684
101.0,-97.0,5.0153093,-75.50787
135.0,-172.0,15.026541,-78.77115
2.0,-84.0,13.04901,-75.91854
-78.0,-73.0,13.747822,-70.46164
69.0,-9.0,16.830034,-68.725395
46.0,-47.0,20.422539,-64.01303
105.0,-65.0,20.493778,-61.353436
42.0,48.0,24.33487,-58.49954
167.0,-142.0,28.60112,-51.32603
150.0,-153.0,27.346298,-46.80969
-17.0,72.0,27.228434,-44.884018
-61.0,7.0,33.664303,-68.55775
6.0,3.0,34.410973,-66.525475
22.0,6.0,23.450138,-42.033417
109.0,148.0,25.402796,-42.780815
45.0,-25.0,21.230253,-45.182922
-24.0,-85.0,20.72061,-44.824554
-53.0,-67.0,20.032839,-45.491997
40.0,-50.0,19.824774,-45.85323
-73.0,32.0,18.904648,-47.264633
-36.0,101.0,21.471893,-44.64931
-53.0,140.0,21.23402,-42.492516
-7.0,126.0,25.535467,-42.276867
-33.0,61.0,9.672104,-62.366207
-110.0,-53.0,7.1033015,-61.879307
-119.0,115.0,6.5461226,-62.18695
-60.0,251.0,24.342728,-41.668888
36.0,138.0,22.193172,-40.954304
124.0,-47.0,23.13213,-42.77451
-70.0,-49.0,23.951729,-46.019302
-73.0,-9.0,19.502415,-45.27434
59.0,-31.0,16.92095,-47.98108
124.0,-90.0,17.734444,-52.866966
141.0,-91.0,4.017907,-63.53201
