fx,fy,pred_fx,pred_fy
0.0,64.0,-8.931371,-32.565273
-24.0,7.0,-10.841299,-32.044415
18.0,-191.0,-9.369386,-31.64134
26.0,-60.0,-8.212753,-31.489883
56.0,49.0,-6.742463,-31.570412
-4.0,22.0,-7.9496193,-30.671556
-85.0,-127.0,-4.659277,-30.800661
-105.0,-137.0,-4.946503,-31.726168
-110.0,-38.0,-4.5187483,-32.138985
-192.0,56.0,-3.831496,-31.767723
-162.0,-118.0,-0.72954226,-33.75873
39.0,-14.0,-3.049822,-31.28455
-226.0,74.0,-1.8114953,-31.480284
-281.0,-161.0,-0.2403548,-32.753983
-156.0,30.0,-0.20314461,-31.466385
-35.0,42.0,-0.5971311,-31.3059
16.0,59.0,1.1273959,-32.57301
-49.0,95.0,1.0228437,-32.389885
-143.0,6.0,3.0723915,-34.13673
-78.0,137.0,0.93212354,-33.87508
-60.0,172.0,0.95796937,-35.821526
-32.0,58.0,1.9684892,-36.8684
25.0,-7.0,3.6640532,-46.97877
-11.0,18.0,2.6627548,-44.704334
8.0,69.0,5.753604,-49.8192
-27.0,28.0,10.12064,-83.21155
23.0,1.0,11.6752205,-98.47017
46.0,-3.0,8.686846,-123.44682
44.0,202.0,6.594632,-117.486694
59.0,11.0,5.410984,-131.42734
216.0,-208.0,5.473456,-158.45375
44.0,-182.0,6.5646954,-193.04787
-46.0,-38.0,2.6278174,-174.247
-36.0,131.0,0.796985,-165.92159
-63.0,47.0,-0.59427375,-169.77635
-236.0,1.0,-3.2471726,-186.34766
-99.0,-66.0,-9.261847,-113.56959
-161.0,86.0,-11.199569,-94.30631
-3.0,67.0,-12.1715145,-86.97304
20.0,-25.0,-14.706678,-122.175705
101.0,-97.0,-13.564852,-136.62947
135.0,-172.0,-10.665249,-161.21524
2.0,-84.0,-9.285484,-187.02184
-78.0,-73.0,-9.1450205,-186.3554
69.0,-9.0,-6.7314887,-247.67229
46.0,-47.0,-7.5163445,-237.74146
105.0,-65.0,-7.3849726,-222.41608
42.0,48.0,-5.6912913,-282.83224
167.0,-142.0,-7.9660487,-288.30963
150.0,-153.0,-11.018389,-265.5941
-17.0,72.0,-11.210284,-280.08524
-61.0,7.0,-3.0369642,-185.72076
6.0,3.0,-2.7597384,-168.16292
22.0,6.0,-14.597646,-243.69687
109.0,148.0,-14.014621,-246.71497
45.0,-25.0,-13.563488,-183.37454
-24.0,-85.0,-13.153916,-179.8999
-53.0,-67.0,-13.290743,-196.49126
40.0,-50.0,-11.33224,-151.11618
-73.0,32.0,-10.725058,-170.69542
-36.0,101.0,-11.222817,-183.39302
-53.0,140.0,-10.634857,-182.93622
-7.0,126.0,-11.01644,-181.62196
-33.0,61.0,2.8473122,-44.712933
-110.0,-53.0,7.807373,-44.26286
-119.0,115.0,10.273117,-45.187935
-60.0,251.0,-17.774605,-185.78983
36.0,138.0,-18.189047,-170.40138
124.0,-47.0,-27.407759,-211.42834
-70.0,-49.0,-27.56173,-202.88356
-73.0,-9.0,-25.991758,-195.86409
59.0,-31.0,-22.949743,-178.50627
124.0,-90.0,-18.461142,-167.6306
141.0,-91.0,-7.4167275,-112.274254
111.0,74.0,-3.8812394,-124.380646
-73.0,181.0,2.403582,-124.80006
39.0,155.0,4.9404993,-125.460045
53.0,141.0,9.16402,-125.42007
61.0,-8.0,11.836595,-123.60416
210.0,-89.0,17.226618,-116.88087
108.0,-74.0,19.509428,-118.056274
63.0,-84.0,25.953285,-99.60789
109.0,-59.0,30.006145,-100.1617
22.0,-138.0,32.23473,-106.06265
-13.0,-88.0,34.85347,-105.06134
218.0,-173.0,39.28038,-90.749725
234.0,105.0,42.953472,-93.19697
138.0,-157.0,50.7643,-91.067825
32.0,-61.0,49.327976,-96.45595
23.0,-8.0,57.81268,-93.97603
-50.0,70.0,60.80664,-90.123405
-131.0,188.0,64.877815,-84.74045
115.0,0.0,67.95775,-97.22455
154.0,-63.0,72.04451,-95.04211
6.0,54.0,76.28712,-88.4836
5.0,34.0,78.25426,-90.6467
60.0,24.0,83.98554,-91.4196
86.0,-62.0,86.29309,-88.13254
57.0,-3.0,88.761566,-98.10263
286.0,-43.0,99.64162,-88.136406
252.0,3.0,101.285095,-89.55397
217.0,101.0,101.821754,-92.15941
145.0,-59.0,105.27055,-91.93917
161.0,8.0,107.19093,-100.143074
2.0,-220.0,107.853836,-98.63638
6.0,-106.0,104.45232,-108.40515
4.0,63.0,110.00566,-104.60253
190.0,-107.0,111.28626,-103.33714
131.0,-79.0,111.83189,-106.19204
66.0,-28.0,111.05807,-106.42417
119.0,110.0,111.612,-107.6589
64.0,-11.0,112.44426,-109.77299
131.0,-54.0,111.81526,-111.4277
166.0,-26.0,113.040794,-109.126755
193.0,48.0,109.97215,-118.70294
127.0,-172.0,111.89981,-120.149445
272.0,-132.0,116.92637,-112.864174
33.0,49.0,119.33042,-111.577866
109.0,-28.0,120.73129,-109.684006
176.0,-99.0,121.53446,-112.13469
66.0,-72.0,123.61485,-109.07374
95.0,8.0,123.79772,-110.182655
124.0,85.0,125.91474,-109.43984
122.0,-56.0,127.11326,-110.92819
148.0,-53.0,128.9939,-107.811356
105.0,83.0,129.7129,-108.251114
140.0,-139.0,130.6418,-106.33461
217.0,-211.0,129.95915,-107.40656
168.0,-130.0,131.59407,-109.8369
141.0,-72.0,131.80966,-110.74521
-26.0,155.0,131.99825,-111.03623
-3.0,177.0,131.96033,-112.27311
11.0,172.0,132.53802,-112.70971
152.0,87.0,132.62413,-112.956024
327.0,-158.0,133.19157,-112.38215
94.0,13.0,133.20847,-111.60538
146.0,9.0,132.6979,-110.57541
203.0,-167.0,132.57596,-109.28308
172.0,-86.0,132.55362,-108.27089
24.0,84.0,131.54419,-104.7474
-9.0,11.0,130.87454,-102.393005
262.0,-124.0,130.15865,-100.20698
298.0,-5.0,130.57634,-99.99577
191.0,-17.0,128.01488,-93.95698
184.0,-125.0,125.55797,-91.73512
219.0,-20.0,124.83818,-89.89199
155.0,364.0,121.9763,-87.33628
66.0,50.0,120.329834,-86.37882
174.0,-26.0,118.85597,-83.77582
77.0,90.0,117.146645,-82.49481
69.0,-119.0,114.91481,-80.719025
186.0,104.0,113.22405,-78.721855
160.0,123.0,111.74032,-79.763
43.0,-73.0,110.61115,-77.4685
104.0,37.0,109.28016,-76.603745
137.0,83.0,107.01638,-76.356575
-38.0,24.0,103.63278,-76.35586
83.0,90.0,101.17288,-76.1339
-25.0,77.0,99.75098,-75.74158
-43.0,8.0,99.03495,-75.677666
78.0,-54.0,96.12567,-75.24063
150.0,-4.0,93.87371,-74.81678
147.0,-25.0,89.66643,-74.82352
171.0,-30.0,86.046455,-74.316124
30.0,83.0,83.8306,-73.7156
99.0,45.0,83.67357,-73.16293
67.0,81.0,79.2916,-73.29633
119.0,-54.0,78.11893,-72.76645
164.0,-71.0,74.39037,-72.197876
151.0,-20.0,73.09185,-72.304054
-42.0,121.0,70.24439,-71.63962
-46.0,-48.0,67.3068,-71.006996
90.0,-269.0,66.14725,-70.79263
84.0,-42.0,62.50831,-70.34443
81.0,14.0,59.216797,-69.53212
32.0,64.0,56.921192,-69.25185
27.0,70.0,51.16764,-68.569786
-29.0,146.0,52.31408,-67.74129
65.0,-62.0,49.413696,-66.94517
-93.0,82.0,44.318497,-66.21654
-27.0,148.0,40.463314,-65.9781
33.0,-14.0,41.17602,-65.152756
-7.0,21.0,39.039845,-64.87163
-18.0,2.0,34.986465,-64.73507
53.0,-63.0,36.1744,-64.07078
-8.0,-60.0,34.495914,-63.253742
27.0,-24.0,26.808146,-62.775013
115.0,-125.0,26.753338,-62.40289
34.0,-150.0,18.587355,-61.556763
40.0,-194.0,12.385916,-61.10526
11.0,-34.0,6.5116396,-60.44455
-20.0,4.0,7.76776,-60.12616
-24.0,-38.0,10.379683,-59.28061
44.0,36.0,12.915171,-58.825233
173.0,-67.0,12.904261,-58.4352
84.0,-99.0,14.173564,-59.80505
-92.0,-172.0,12.857635,-72.57416
-64.0,-8.0,3.7132123,-80.32627
39.0,137.0,1.0488194,-68.20311
-9.0,-52.0,-4.4723816,-71.46438
57.0,-112.0,-4.7394767,-51.17758
165.0,124.0,-1.380883,-58.985146
102.0,-14.0,-40.769337,1.1751218
-163.0,168.0,5.3378625,-0.7267606
-212.0,-24.0,-4.4394574,5.7274313
-129.0,-78.0,-6.9967656,8.078239
-23.0,86.0,-22.643295,15.3470335
26.0,51.0,11.325458,-50.723354
-113.0,49.0,13.090767,-47.56941
-88.0,-86.0,15.654828,-39.243282
92.0,-194.0,10.818737,-46.487286
135.0,-162.0,7.766331,-50.251648
107.0,-198.0,18.826397,-59.320015
90.0,-80.0,6.0920672,-48.976227
76.0,15.0,3.7886717,-58.990017
71.0,-102.0,9.989917,-33.155193
-81.0,-111.0,10.326497,-32.665
95.0,-81.0,8.025828,-30.119175
-30.0,5.0,18.040308,-38.258595
-6.0,103.0,-6.9520874,-54.54847
175.0,-153.0,-7.3023047,-50.316555
187.0,-223.0,-5.5841417,-32.947712
4.0,-59.0,-8.495109,-76.06082
-25.0,-25.0,-9.160281,-73.10088
-77.0,-44.0,-8.812142,-82.51215
-94.0,-10.0,-11.313277,-63.075058
-7.0,-59.0,-14.749668,-41.02939
63.0,-202.0,-6.365686,-68.07171
14.0,35.0,-22.055595,-86.41092
-58.0,186.0,-23.832918,-89.927956
-77.0,-100.0,-27.293402,-71.71499
-36.0,0.0,-28.527246,-63.502777
103.0,-201.0,-55.743164,18.389788
144.0,-224.0,-55.462105,19.882578
-3.0,-70.0,-56.430805,17.961351
71.0,-202.0,-57.994865,17.945446
51.0,-187.0,-29.272814,-37.146526
-2.0,-83.0,-25.120209,-28.78859
-100.0,83.0,-21.421722,-32.16005
-141.0,299.0,-16.727848,-30.832901
-48.0,227.0,-13.394971,-32.8636
86.0,-3.0,-7.2598343,-44.758926
74.0,-17.0,-0.9997545,-73.0033
50.0,60.0,4.5670986,-54.539585
-20.0,-7.0,8.562227,-58.945168
-125.0,114.0,11.069142,-74.64039
-115.0,142.0,14.684636,-88.47328
3.0,116.0,14.644114,-72.92937
79.0,20.0,13.8401,-59.704174
23.0,32.0,14.310975,-60.402424
15.0,106.0,14.690091,-75.231606
7.0,151.0,14.213826,-63.158596
105.0,-111.0,13.736197,-55.118332
-39.0,-72.0,13.492351,-61.529682
-36.0,-88.0,14.561641,-45.87157
-127.0,93.0,14.713274,-44.08303
-129.0,-114.0,13.941081,-36.940907
-10.0,-272.0,14.651387,-50.778522
53.0,-28.0,14.651062,-59.98631
33.0,42.0,16.47079,-84.09779
-10.0,28.0,17.588524,-79.025345
-31.0,1.0,13.901988,-66.84601
39.0,-36.0,16.01206,-88.36095
-11.0,-16.0,15.569628,-82.769356
53.0,-83.0,16.579823,-90.56961
5.0,-39.0,15.815358,-90.39694
-33.0,81.0,16.169926,-92.98719
-14.0,110.0,18.942053,-120.890686
-15.0,6.0,18.085894,-121.6047
-17.0,-62.0,16.201681,-117.42537
-18.0,-61.0,13.732691,-108.69531
-54.0,-30.0,10.518263,-118.28668
8.0,44.0,9.101093,-103.14284
-79.0,20.0,6.216296,-84.34554
-7.0,26.0,8.322731,-94.54274
-20.0,124.0,8.893612,-91.71335
22.0,158.0,7.6901574,-81.29218
87.0,4.0,8.538264,-93.36089
73.0,132.0,-1.0598233,-45.254135
33.0,-38.0,-0.89767,-50.247063
58.0,101.0,0.558528,-50.43778
-66.0,83.0,10.022971,-94.275505
-5.0,15.0,12.052907,-103.10444
11.0,19.0,13.100573,-98.85863
-2.0,19.0,12.760226,-95.442314
-106.0,69.0,29.971338,-152.50337
-165.0,54.0,15.405592,-104.9437
-63.0,5.0,6.7769814,-89.007324
-31.0,-35.0,19.450788,-109.671394
-19.0,0.0,55.00081,-153.49767
124.0,63.0,34.613064,-117.981186
166.0,46.0,38.13323,-123.27545
71.0,37.0,16.475077,-96.04786
-5.0,81.0,45.914898,-123.193924
10.0,2.0,42.39954,-120.903435
33.0,-13.0,42.0127,-120.86073
38.0,-32.0,46.35428,-117.45389
-122.0,108.0,15.303701,-89.43619
-81.0,154.0,51.08426,-122.12756
56.0,116.0,53.02198,-122.603134
-7.0,-15.0,26.959455,-83.12242
-42.0,-12.0,29.915686,-84.829
-46.0,-61.0,28.758272,-86.121185
57.0,-124.0,27.683268,-88.183266
146.0,-45.0,28.73957,-81.16093
83.0,-129.0,28.8349,-81.29189
12.0,-128.0,26.486893,-77.519226
18.0,-45.0,24.57586,-79.84324
91.0,41.0,17.830488,-67.94046
16.0,-157.0,18.563978,-67.682106
-29.0,-42.0,13.98472,-65.473724
-13.0,-21.0,21.923935,-69.299126
53.0,73.0,11.73477,-59.792725
4.0,-43.0,11.541901,-54.57197
63.0,-99.0,9.4469595,-48.608974
43.0,-116.0,10.506119,-45.544155
59.0,-177.0,6.0608315,-41.333305
-95.0,-39.0,7.3937745,-41.15849
-106.0,111.0,6.236557,-40.619293
77.0,-170.0,4.431051,-40.863316
60.0,-108.0,3.2520785,-39.758266
74.0,-29.0,5.278573,-40.73249
93.0,-3.0,5.470274,-40.070206
-39.0,87.0,4.981476,-39.551785
-116.0,114.0,6.1514215,-38.982494
-105.0,87.0,8.572293,-38.199703
-16.0,-186.0,10.690806,-37.742466
104.0,-98.0,11.49443,-37.24196
13.0,-163.0,10.712366,-36.403713
10.0,-158.0,15.002383,-36.389385
-117.0,100.0,11.521899,-34.69226
6.0,-109.0,15.450205,-35.53065
92.0,-115.0,16.78146,-34.747143
-172.0,56.0,16.248892,-33.842556
-70.0,154.0,13.187072,-33.5031
40.0,-105.0,12.524691,-32.072212
31.0,-185.0,14.7950325,-32.52472
35.0,-141.0,16.242464,-32.791958
-4.0,-29.0,17.683401,-32.806572
-28.0,-29.0,17.261425,-32.694233
107.0,-3.0,14.744965,-31.741358
-48.0,-48.0,13.478259,-31.371813
-44.0,-57.0,14.905234,-32.046707
137.0,-79.0,14.265128,-31.331549
116.0,-66.0,15.946146,-31.831343
-13.0,-29.0,14.275844,-31.27538
-26.0,-53.0,14.253115,-31.504213
-99.0,-141.0,14.88809,-31.575714
131.0,-178.0,13.368901,-31.260763
53.0,87.0,15.039919,-31.985235
-113.0,-85.0,15.458582,-32.17653
-35.0,-195.0,16.1722,-32.443478
136.0,-6.0,15.2519455,-32.345894
60.0,124.0,15.58937,-32.72934
-126.0,40.0,15.240321,-32.8871
-88.0,116.0,15.613462,-33.297626
67.0,-113.0,14.646776,-33.490635
78.0,-81.0,11.9592,-33.64281
64.0,-185.0,13.184929,-34.2644
-155.0,-31.0,12.469882,-34.610874
-155.0,71.0,10.235257,-34.603424
-135.0,-35.0,6.263442,-34.42288
29.0,-42.0,7.6419077,-35.428627
-35.0,-51.0,6.713471,-35.429485
13.0,-40.0,9.342342,-35.534946
-119.0,-14.0,4.370787,-35.09763
24.0,-161.0,4.8751054,-35.24536
-146.0,-10.0,3.2181802,-34.78984
-96.0,5.0,3.029077,-33.755436
-46.0,-26.0,5.0736246,-33.84843
3.0,-125.0,0.9729054,-33.180702
32.0,-47.0,3.9367332,-32.085827
44.0,-59.0,1.5969718,-31.632887
-155.0,51.0,0.44300103,-30.742485
14.0,-3.0,-1.1004103,-30.710674
82.0,-20.0,4.138824,-33.19761
-86.0,-2.0,-2.375428,-30.19512
-167.0,23.0,4.38923,-32.554523
-63.0,-95.0,2.2781844,-32.81388
-120.0,-63.0,0.7217853,-32.460526
1.0,-87.0,-7.708045,-32.168934
-29.0,-96.0,-2.7522056,-32.083675
-21.0,27.0,-2.2366526,-32.602528
6.0,-161.0,5.9774494,-35.142048
90.0,-129.0,-4.2919803,-35.350964
23.0,0.0,2.883808,-35.55415
-30.0,-50.0,1.2622098,-39.04726
-113.0,17.0,0.012193978,-43.78413
-113.0,-36.0,-4.827859,-43.344086
-5.0,-37.0,-14.912341,-41.322414
-95.0,-136.0,-19.528744,-38.28496
-48.0,31.0,-20.894547,-42.709457
5.0,112.0,-23.881752,-41.51786
101.0,328.0,-23.804214,-43.09462
29.0,188.0,-25.821358,-43.85348
-109.0,248.0,-27.880972,-46.080917
-216.0,68.0,-30.376392,-46.723427
-82.0,-24.0,-28.43354,-47.021755
33.0,-29.0,-29.947079,-47.455494
175.0,-22.0,-30.484257,-48.452934
-74.0,-50.0,-33.6981,-49.97266
-75.0,19.0,-33.100723,-50.358112
93.0,-97.0,-34.211903,-52.62065
63.0,0.0,-35.84772,-55.172928
-62.0,54.0,-32.397694,-55.483006
-126.0,76.0,-28.300545,-56.219658
-46.0,-19.0,-27.228527,-57.40982
