fx,fy,pred_fx,pred_fy
-150,-546,-111.62242,-111.939674
-265,-679,-104.92881,-105.92911
-259,-694,-102.211426,-121.33975
-590,-432,-112.292404,-120.40809
-590,-432,-108.23357,-119.45578
-595,-385,-111.23207,-109.59488
-35,-571,-118.02154,-122.493805
-60,-427,-121.8849,-111.41036
-60,-427,-115.80204,-109.55046
-415,-264,-117.94803,-133.07417
-273,-460,-129.62508,-117.69676
-103,-644,-129.8423,-133.32436
-60,-770,-142.12971,-128.8229
-60,-770,-140.73456,-129.05762
-135,-914,-140.16109,-133.22176
-374,-977,-137.47,-124.12731
-312,-1013,-139.00334,-124.46175
-467,-694,-133.05763,-147.47119
-686,-241,-132.2387,-126.358185
-921,-297,-147.20525,-138.60872
-620,-581,-135.87535,-157.23967
-620,-581,-129.00232,-161.4998
-406,-425,-132.83424,-133.70062
-406,-425,-142.3785,-138.48149
-241,-441,-144.26875,-141.20055
-161,-975,-132.34648,-159.79724
12,-599,-145.66618,-144.49133
12,-599,-143.74327,-141.06758
-25,-632,-146.1625,-157.71367
-84,-583,-138.74287,-167.53143
-6,-612,-147.5587,-149.09637
133,-547,-149.86963,-149.61208
-56,-590,-145.31447,-146.39336
-56,-590,-138.98589,-174.80167
2,-630,-142.4537,-170.88155
2,-630,-143.21887,-150.88864
-269,-503,-146.48233,-172.82886
-282,-476,-142.35051,-155.48695
-37,-572,-142.41156,-182.32207
-10,-797,-144.99608,-161.60928
-172,-1058,-138.20746,-189.16759
-331,-854,-142.50961,-171.3054
-240,-903,-135.37538,-197.69676
-263,-647,-135.91061,-178.67105
-298,-581,-130.7958,-182.90784
-453,-738,-133.29779,-183.4896
-320,-1040,-136.6154,-189.89034
-334,-489,-126.416756,-215.35118
-269,-259,-127.26688,-216.86002
-365,-680,-132.07816,-198.2156
-238,-909,-120.55073,-222.04968
-237,-832,-129.23096,-224.15904
-2,-693,-122.98478,-226.54152
-2,-693,-118.055435,-204.23993
-418,-873,-126.56521,-230.18852
-497,-927,-121.60761,-231.19958
-100,-587,-116.13492,-233.68265
-100,-587,-124.21168,-235.2948
-336,-567,-117.77613,-216.94943
-410,-683,-115.95043,-236.89964
0,-490,-114.26909,-237.8548
89,-512,-121.306816,-219.20052
115,-676,-118.60735,-221.60806
-22,-836,-115.843216,-242.12598
-183,-697,-121.70483,-222.1269
-251,-796,-120.50053,-222.24197
-70,-1027,-116.86354,-238.65292
86,-1076,-117.1746,-236.48724
86,-980,-117.73613,-235.56418
-321,-499,-117.91393,-235.40627
-321,-499,-117.64203,-232.35449
-345,-616,-117.979195,-235.35884
96,-880,-117.98563,-234.31627
-344,-767,-117.82367,-235.24608
-344,-767,-118.32773,-235.7301
-2,-548,-117.931595,-231.71571
-57,-463,-117.887695,-237.74533
-57,-463,-116.83399,-233.22655
-200,-597,-118.06849,-236.92686
-24,-661,-117.22188,-237.94135
-87,-354,-117.05758,-231.47699
106,-383,-116.44384,-231.83836
-240,-801,-116.102974,-236.9422
-193,-1147,-115.46942,-234.8572
-218,-1458,-115.109856,-235.33778
-299,-1360,-113.60846,-236.21786
-299,-1360,-113.08239,-237.496
-372,-953,-111.83841,-233.60226
-212,-1010,-112.92783,-236.13676
-154,-797,-109.212265,-232.83652
-146,-535,-109.59794,-228.8416
-206,-490,-120.25084,-224.5038
-274,-475,-121.073875,-220.11957
-188,-843,-116.905235,-215.67574
-32,-865,-119.17493,-212.89821
22,-644,-132.13426,-192.51512
-419,-171,-133.1242,-186.97554
