sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767171212,605438965,1_1767171212-605438965.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,39.99,140.77,14.0,5.0,-106.0,-4.0,65.0,48.0,-94.09503926050317,68.62689633741985,-159.7153651954424,19.849340561939137,50.070638935333655,31.62783435628148,11.73925033211703,208.47772526741016,0.003170715121138731,0.007812055221875931
1767171212,638785645,2_1767171212-638785645.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,39.99,140.77,14.0,5.0,-106.0,-4.0,65.0,48.0,-90.73039424539037,66.646399165178,-158.04338156903145,19.10698859662766,50.535341114348476,32.137446322719484,11.73925033211703,208.47772526741016,0.003170715121138731,-0.02310419470476552
1767171212,672133301,3_1767171212-672133301.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.02,140.62,-45.0,-125.0,-56.0,-33.0,30.0,63.0,-83.62674298841445,47.55649840441327,-147.33474574188207,13.736961369628084,49.08630558316268,35.3796856649168,10.691195607185312,203.74128866195667,0.003170715121138731,-0.05285745870150837
1767171212,705479980,4_1767171212-705479980.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.08,140.57,-103.0,-187.0,31.0,-15.0,-32.0,40.0,-84.43888673141633,4.225989146186834,-116.47591037678806,7.089034261912453,36.229458277278006,37.50052491311204,78.70662885904306,219.65330839157093,0.003170715121138731,-0.05285745870150837
1767171212,772174072,5_1767171212-772174072.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.24,141.21,-211.0,-58.0,-452.0,84.0,51.0,23.0,-105.03553059264843,-6.386000385797899,-138.32911982701555,14.004479346186207,35.38149685309189,35.13628435654327,38.224792659282635,204.5240795612334,0.003170715121138731,-0.05285745870150837
1767171212,805521729,6_1767171212-805521729.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.3,141.36,-109.0,-81.0,-327.0,59.0,23.0,29.0,-116.60069844580839,-20.654959291245884,-193.58606557340505,26.678852523842203,35.54561605429138,33.13658216760908,38.17933517694468,204.6170744895934,0.003170715121138731,-0.05285745870150837
1767171212,838868408,7_1767171212-838868408.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.29,141.35,-104.0,-91.0,-529.0,76.0,14.0,19.0,-114.55596300056611,-32.545997919678264,-246.1830475219884,34.75059204496111,32.06134981193241,30.959294128975245,70.59311765432352,228.88975381851185,0.003170715121138731,-0.05285745870150837
1767171212,872216064,8_1767171212-872216064.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.31,141.36,-77.0,139.0,-354.0,90.0,4.0,18.0,-107.49891271791864,-7.717467471680287,-292.02003996059665,46.14057021392077,32.87947670573055,28.86140372373584,84.39258062839502,244.5107524394988,0.003170715121138731,-0.05285745870150837
1767171212,938910400,9_1767171212-938910400.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.34,141.39,-119.0,76.0,-358.0,82.0,-1.0,24.0,-105.24408178162093,15.71361131873752,-304.689046307845,54.12544610666107,26.692532425751395,27.247741842595545,61.19770544767375,214.87402820587147,0.003170715121138731,-0.05285745870150837
1767171212,972257080,10_1767171212-972257080.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,40.35,142.52,-110.0,211.0,-301.0,138.0,32.0,32.0,-121.45937590345353,40.41788684156745,-309.19454234533,63.824221463079525,30.285183616186995,27.88935701664724,59.270048439502666,92.95753383636462,0.003170715121138731,-0.05285745870150837
