sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767171597,603729248,1_1767171597-603729248.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.15,169.18,-16.0,-66.0,-117.0,31.0,56.0,-20.0,16.989405167079124,7.971549916739317,78.86093034896102,18.680514100842366,-20.88857071862104,-15.999757251667297,90.2199701070785,283.3311915397643,0.003170715121138731,0.005025110235859427
1767171597,670425293,2_1767171597-670425293.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.16,169.25,-31.0,4.0,22.0,19.0,19.0,0.0,13.1223908006983,2.0185072564603357,76.99394900957742,16.026504372891353,-8.165786395625595,-13.103786699932698,48.35187551379199,261.3775105476378,0.003170715121138731,0.005025110235859427
1767171597,703773682,3_1767171597-703773682.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.19,169.25,-8.0,-40.0,-168.0,-12.0,15.0,-12.0,9.289606320094741,-0.4425866591039309,58.81586142895668,14.47997326958976,-5.183266108767423,-12.28229666537992,-37.579195737838795,192.0753686428069,0.003170715121138731,0.005025110235859427
1767171597,737121338,4_1767171597-737121338.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.21,169.05,84.0,-126.0,77.0,-37.0,-27.0,-21.0,16.787342218825042,-18.515216389605335,42.88766261129825,6.251668473842606,-6.165756726537417,-13.295563027217051,36.80009022355075,206.7336046695708,0.003170715121138731,0.005025110235859427
1767171597,803817139,5_1767171597-803817139.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.22,169.0,-29.0,-139.0,-37.0,-46.0,26.0,-4.0,11.877473795319709,-38.99150714970608,32.11126994942297,-2.539111103737324,-2.015441432894972,-12.14090599935538,36.80009022355075,206.7336046695708,0.003170715121138731,0.005025110235859427
1767171597,837165771,6_1767171597-837165771.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.21,168.97,-123.0,71.0,-22.0,-1.0,49.0,6.0,-15.041622156369353,-22.23048874225847,23.700468203587956,-1.409822233848402,3.035050931059338,-7.989656531024831,-11.678950965404562,242.256950855255,0.003170715121138731,0.005025110235859427
1767171597,870513184,7_1767171597-870513184.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.15,168.89,-2.0,9.0,-16.0,41.0,-10.0,4.0,-21.476151330281958,-10.459524049067234,14.363401903088368,4.823933939100094,4.680414524672794,-5.155310335224141,29.07647433876986,252.28249192237843,0.003170715121138731,0.005025110235859427
1767171597,903861816,8_1767171597-903861816.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.0,168.99,-55.0,2.0,-39.0,45.0,17.0,18.0,-26.378740224644606,-8.63742048232556,6.559440487052897,10.699355261690279,6.482053218652693,-1.7690354354232243,51.04256883263583,227.56876730918873,0.003170715121138731,0.005025110235859427
1767171597,970557861,9_1767171597-970557861.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,43.87,168.97,-45.0,-52.0,178.0,-18.0,-28.0,-7.0,-33.5999274230404,-11.546069699644317,4.577202644574851,12.265142675581533,0.5040484298254708,-0.14507462560547368,68.54844009876246,161.4982349872588,0.003170715121138731,0.005025110235859427
1767171598,3905273,10_1767171598-3905273.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,43.97,169.41,-82.0,88.0,2.0,11.0,-61.0,-22.0,-33.19064389199041,-9.14570065830458,18.307456970407777,4.702974490062765,-4.6270402381603395,-4.1277779449961995,63.32667416334147,270.4133505821227,0.003170715121138731,0.005025110235859427
1767171598,70601318,11_1767171598-70601318.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.01,169.42,-154.0,48.0,167.0,-63.0,33.0,4.0,-55.80914278703344,9.06564550451607,38.39833224527599,-4.559275273733248,-4.842746950448588,-4.752077260057132,89.30458629131311,157.7674045562743,0.003170715121138731,-0.09531664619572693
1767171598,103949707,12_1767171598-103949707.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.04,169.51,-55.0,113.0,34.0,32.0,92.0,-4.0,-72.36135914421604,38.931799582838835,47.489395686327505,-1.3032699067818416,20.94736562923314,-4.179203950623348,24.580404639244026,142.7492251396178,0.003170715121138731,-0.06624145826930376
1767171598,170645752,13_1767171598-170645752.png,1202,-1202,50,0,0.01150811887254902,-0.01150811887254902,44.04,169.89,-19.0,2.0,138.0,47.0,-10.0,-29.0,-51.76854163768616,51.22126857916197,95.7237614347997,13.623086202722225,13.087501238692923,-9.057539854123702,24.62826487421984,142.95384263992298,0.003170715121138731,-0.07588675490555928
1767171598,203993408,14_1767171598-203993408.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.04,169.87,-1.0,-2.0,206.0,24.0,26.0,-34.0,-42.62953463489546,40.86272718305199,114.06274655335825,16.886979113528486,13.767859442186843,-13.748604503715866,24.391885966062492,147.02140355110157,0.003170715121138731,-0.04102435811343239
1767171598,270689453,15_1767171598-270689453.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,44.01,169.75,-114.0,69.0,344.0,-28.0,25.0,1.0,-46.03707332788376,35.52364751163308,137.36368757062647,12.530322423993633,19.959652895686986,-14.17528764868301,24.41143268346781,147.06324410438526,0.003170715121138731,-0.03389187982415065
1767171598,304037842,16_1767171598-304037842.png,1202,-1202,0,0,0.01150811887254902,-0.01150811887254902,43.95,169.84,-103.0,86.0,307.0,-2.0,-18.0,7.0,-61.2614514014185,46.30117195738356,183.13236252087066,6.294071311326659,14.91964603755664,-9.539225793422638,75.41784495115274,149.60491442680348,0.003170715121138731,-0.016064480213624152
